primary_vessel_id,vessel_name,call_sign,service_type,service_sub,status_lookup,construct_complete_year,out_of_service_date,identification,id_type_id,id_type_name,country,country_id
562078,AEP 569B,,Freight Barge,General,Active,2002,,1125975,6,Official Number (U.S.),UNITED STATES,176948
1189429,FL5130EG,,Recreational,Runabout,Active,1983,,FL5130EG,12,State Number,UNITED STATES,176948
908079,IL48KD,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2004,,IL48KD,12,State Number,UNITED STATES,176948
565797,AMORE MIO II,A8MF6,Tank Ship,Crude & Products Tank Ship,Active,2001,,9226968,2,IMO Number,LIBERIA,176841
612974,USNS WRIGHT (T-AVB 3),,Industrial Vessel,General,Active,1970,,CG612974,13,Coast Guard Number,UNITED STATES,176948
1217916,LA4220AE,,Recreational,Runabout,Unknown,1976,,LA4220AE,12,State Number,UNITED STATES,176948
1119321,UNNAMED,,Recreational,Runabout,Active,2002,,NY4598UZ,18,Official Number (Foreign),UNKNOWN,282527
563108,M 966,,,,Active,,,MM1491,5,Hull Number,UNITED STATES,176948
1207926,NY7447MG,,Recreational,Cabin Cruiser,Active,2009,,NY7447MG,12,State Number,UNITED STATES,176948
1207963,AK4897AK,,Recreational,Cabin Cruiser,Active,1989,,AK4897AK,12,State Number,UNITED STATES,176948
629299,NJ5960GC,,Recreational,General,Active,1997,,NJ5960GC,12,State Number,UNKNOWN,282527
1218798,SUNRISE,,Recreational,Cabin Cruiser,Active,,,BERM0515M76D,15,HIN,UNITED STATES,176948
574045,368262,,Recreational,Runabout,Active,2002,,0SHH81CLC202,15,HIN,UNKNOWN,282527
998264,JUST CUZ,,Recreational,General,Active,2006,,1218542,6,Official Number (U.S.),UNITED STATES,176948
238301,CLOCKED OUT,WDA9972,Recreational,General,Active,1984,,675173,6,Official Number (U.S.),UNITED STATES,176948
630364,ALGARETE,,Recreational,General,Active,2002,,1144085,6,Official Number (U.S.),UNITED STATES,176948
632411,NC5626BR,,Recreational,Runabout,Active,1988,,NC5626BR,12,State Number,UNITED STATES,176948
565797,AMORE MIO II,A8MF6,Tank Ship,Crude & Products Tank Ship,Active,2001,,9226968,2,IMO Number,LIBERIA,176841
1210585,AK8440L,,Recreational,Cabin Cruiser,Active,1990,,AK8440L,12,State Number,UNITED STATES,176948
506165,MOONDANCE,,Recreational,General,Active,1999,,1088715,6,Official Number (U.S.),UNITED STATES,176948
555252,VA276MM,,Recreational,Runabout,Unknown,,,VA276MM,12,State Number,UNITED STATES,176948
996888,FALCON EXPRESS,C6XB9,Tank Ship,Oil Products Tank Ship,Active,2008,,9402213,2,IMO Number,"BAHAMAS, THE",176739
1199294,NJ6821FV,,Recreational,General,Active,1990,,NJ6821FV,18,Official Number (Foreign),UNKNOWN,282527
1270964,WHY NOT,,,,Active,2013,,RI899W,12,State Number,UNITED STATES,176948
274942,TACKLE SHACK,,Recreational,General,Active,1984,,902090,6,Official Number (U.S.),UNITED STATES,176948
647804,CF7205KW,,Recreational,General,Active,1994,,CF7205KW,12,State Number,UNITED STATES,176948
577609,MC4024RZ,,Recreational,General,Active,1998,,MC4024RZ,12,State Number,UNITED STATES,176948
645834,DUPLICATE OF AMBER+JOHN (MS3411KR),,Commercial Fishing Vessel,General,Inactive,1991,2009-08-06T00:00:00-04:00,MS3411KR,5,Hull Number,UNITED STATES,176948
1225191,TANYA LYNN,,,,Active,1987,,FL9165CW,12,State Number,UNITED STATES,176948
1110436,IN118504,,Freight Barge,General,Active,2011,,1232005,6,Official Number (U.S.),UNITED STATES,176948
556145,VA573AV,,Recreational,Runabout,Unknown,,,VA573AV,12,State Number,UNITED STATES,176948
612998,VINGILOT,WDC2533,Recreational,General,Active,2001,,1139402,6,Official Number (U.S.),UNITED STATES,176948
613084,NIGHT SONG,,Unknown,General 3,Active,1936,,281356,6,Official Number (U.S.),UNITED STATES,176948
626286,UNNAMED,,Recreational,Kayak,Active,2002,,CG626286,13,Coast Guard Number,UNITED STATES,176948
982324,MC9819PQ,,Recreational,General,Active,1993,,MC9819PQ,12,State Number,UNITED STATES,176948
986474,DL4479Y,,Recreational,General,Active,2004,,DL0447GY,12,State Number,UNITED STATES,176948
1261789,MC0370TP,,Recreational,General,Active,1995,,MC0370TP,12,State Number,UNITED STATES,176948
1206273,RI3105H,,Recreational,General,Active,,,RI3105H,12,State Number,UNITED STATES,176948
1102180,MSC ALGERIE,VRYY4,,,Active,,,8807571,2,IMO Number,HONG KONG,176818
1186524,BONEYARD,,Recreational,General,Active,2012,,1240889,6,Official Number (U.S.),UNITED STATES,176948
528261,IL22205D,,Recreational,High Performance,Unknown,,,CEC31652D797,5,Hull Number,UNITED STATES,176948
980561,MD9267AX,,,,Active,1990,,MD9267AX,12,State Number,UNITED STATES,176948
507165,OR120YB,,Commercial Fishing Vessel,General,Unknown,1997,,OR120YB,12,State Number,UNITED STATES,176948
1152195,NJ5302GR,,Recreational,General,Active,2002,,NJ5302GR,12,State Number,UNITED STATES,176948
1182572,UNNAMED,,,,Active,,,CG1182572,13,Coast Guard Number,UNKNOWN,282527
568268,KNOW LIMITS,,Recreational,General,Active,2002,,1128225,6,Official Number (U.S.),UNITED STATES,176948
615143,CF3999FB,,Recreational,General,Active,1973,,CF239999F007,15,HIN,UNKNOWN,282527
570125,AQUARIUS,,Recreational,General,Active,1969,,OH9123KC,12,State Number,UNITED STATES,176948
1177300,FL3179NV,,Recreational,Runabout,Active,1969,,KWENC1060170,15,HIN,UNITED STATES,176948
625977,OR 569 FP,,Recreational,Sport Fisher,Unknown,,,OR569FP,12,State Number,UNITED STATES,176948
1130376,MAERSK MARU,9V6431,Tank Ship,Crude & Products Tank Ship,Active,,,9581447,2,IMO Number,SINGAPORE,176912
287746,INHERITANCE,,Recreational,General,Active,1986,,912914,6,Official Number (U.S.),UNITED STATES,176948
624968,FL020HX,,,,Active,1992,,FL020HX,12,State Number,UNITED STATES,176948
1134250,NORSKEE,,Recreational,Cabin Cruiser,Active,,,WN7214NS,12,State Number,UNITED STATES,176948
569124,MI8131BD,,Recreational,Runabout,Unknown,2000,,MI8131BD,12,State Number,UNITED STATES,176948
1225266,SEA3P0,,Recreational,General,Active,1995,,FL8135NN,12,State Number,UNITED STATES,176948
626842,FLY GIRL,-,Recreational,General,Active,2003,,1143222,6,Official Number (U.S.),CANADA,176761
1084906,FL2535LJ,,Recreational,Runabout,Active,1999,,FL2535LJ,12,State Number,UNITED STATES,176948
548851,VICTORIA,,Recreational,Cabin Cruiser,Unknown,,,NY8675PN,12,State Number,UNITED STATES,176948
1174629,AK5579AA,,Recreational,Runabout,Active,2001,,AK5579AA,12,State Number,UNITED STATES,176948
568295,LUGGER III,WDA9546,Passenger (Inspected),General (More Than 6),Active,2002,,MS7635AD,12,State Number,UNITED STATES,176948
1029715,FL0178MZ,,Recreational,General,Active,2005,,FL0178MZ,12,State Number,UNITED STATES,176948
1029716,FL2090NX,,,,Active,,,FL2090NX,12,State Number,UNITED STATES,176948
1252651,NJ7234HC,,Recreational,General,Active,1999,,NJ7234HC,12,State Number,UNITED STATES,176948
540375,NC1703WD,,Recreational,Runabout,Unknown,1997,,NC1703WD,12,State Number,UNITED STATES,176948
1237704,ELIZA,,Recreational,Runabout,Active,2007,,NY9825FX,12,State Number,UNITED STATES,176948
1104217,LA6027FS,,Recreational,General,Active,2009,,LA6027FS,18,Official Number (Foreign),UNKNOWN,282527
1193138,KITTIWAKE,,Recreational,General,Active,1998,,1241266,6,Official Number (U.S.),UNITED STATES,176948
1157110,FL2306LH,,Recreational,General,Active,2000,,AQABJB09D000,15,HIN,UNITED STATES,176948
1256158,MC4330TE,,Recreational,High Performance,Active,2008,,MC4330TE,12,State Number,UNITED STATES,176948
531237,2452-01,,Recreational,Runabout,Unknown,,,LA6964EB,12,State Number,UNITED STATES,176948
647773,VA4034SS,,Recreational,General,Active,1989,,VA4034SS,12,State Number,UNITED STATES,176948
669001,FL2206RX,,Recreational,Runabout,Active,2003,,FL2206RX,12,State Number,UNITED STATES,176948
638122,SOGGY BEAR,,Recreational,General,Active,,,1145127,6,Official Number (U.S.),UNITED STATES,176948
271680,SKYWAVE,WTE2518,Recreational,General,Active,1986,,PAI44104C686,5,Hull Number,AUSTRALIA,176736
672295,CF3878KX,,Recreational,Runabout,Active,2000,,CG672295,13,Coast Guard Number,UNITED STATES,176948
672306,FIRST DRAW,,Recreational,General,Active,2004,,1153525,6,Official Number (U.S.),UNITED STATES,176948
957143,R'' PLEASURE,,Recreational,Cabin Cruiser,Active,1998,,MC3371RN,12,State Number,UNITED STATES,176948
957147,FL2287ND,,Recreational,Runabout,Active,2006,,FL2287ND,12,State Number,UNITED STATES,176948
957150,DIAMOND GIRL,,Recreational,Runabout,Active,1990,,FL9719LN,12,State Number,UNITED STATES,176948
957153,DANNY BOY,,Towing Vessel,General,Active,2008,,1212905,6,Official Number (U.S.),UNITED STATES,176948
994580,CF2210JV,,Recreational,Runabout,Active,,,CG994580,13,Coast Guard Number,UNKNOWN,282527
1054363,FL8925MH,,Recreational,General,Active,,,FL8925MH,12,State Number,UNITED STATES,176948
1054368,WN1054NX,,Recreational,Cabin Cruiser,Active,,,WN1054NX,12,State Number,UNITED STATES,176948
1181122,PA825Y,,Recreational,General,Active,1963,,PA825Y,12,State Number,UNITED STATES,176948
1181128,FL6722FT,,Recreational,General,Active,1986,,FL6722FT,12,State Number,UNITED STATES,176948
1181129,UNNAMED,,Recreational,General,Active,1984,,7E6220,18,Official Number (Foreign),CANADA,176761
1181136,MD6098CH,,Recreational,General,Active,1987,,MD6098CH,12,State Number,UNITED STATES,176948
1181137,MC7663PC,,Recreational,General,Active,1990,,MC7663PC,12,State Number,UNITED STATES,176948
556838,.,,Recreational,Runabout,Unknown,,,VA7767AW,12,State Number,UNITED STATES,176948
1159024,JAY SMITH,,Recreational,Cabin Cruiser,Active,,,WN7006NS,12,State Number,UNITED STATES,176948
1252860,NV6781KV,,Recreational,General,Active,2004,,NV6781KV,12,State Number,UNITED STATES,176948
272085,KILLIN TIME III,,Passenger (Uninspected),"General (6 or Fewer, Gross Tonnage < 100)",Active,1985,,698091,6,Official Number (U.S.),UNITED STATES,176948
626510,CALIFORNIA SOUL,,Recreational,General,Active,2001,,1143077,6,Official Number (U.S.),UNITED STATES,176948
503554,L.L. 39,,Freight Barge,General,Active,1999,,1086938,6,Official Number (U.S.),UNITED STATES,176948
502672,MISS GRACE,,Recreational,General,Active,1999,,1086427,6,Official Number (U.S.),UNITED STATES,176948
1231050,KIRBY 10261,,Tank Barge,General 2,Active,2013,,1246441,6,Official Number (U.S.),UNITED STATES,176948
647237,KINGFISH,,Recreational,Cabin Cruiser,Active,1987,,CDRN9091B787,15,HIN,UNITED STATES,176948
1274395,RESTORATION,,Recreational,General,Active,2013,,1251120,6,Official Number (U.S.),UNITED STATES,176948
627829,VA 183 AP,,Recreational,Runabout,Active,1996,,VA183AP,12,State Number,UNITED STATES,176948
1064858,CF6477JW,,Recreational,Runabout,Active,1990,,CF6477JW,18,Official Number (Foreign),UNKNOWN,282527
1217929,UNNAMED,,Recreational,General,Active,2011,,STR28826H112,15,HIN,UNITED STATES,176948
1107373,PAPA BEAR,,Recreational,General,Active,2011,,1231397,6,Official Number (U.S.),UNITED STATES,176948
296711,THE GOOD LIFE,,Recreational,General,Active,1987,,919294,6,Official Number (U.S.),UNITED STATES,176948
555991,VA5207AM,,Recreational,Runabout,Unknown,,,VA5207AM,12,State Number,UNITED STATES,176948
1186503,LIZZY TOO,,Recreational,Cabin Cruiser,Active,1982,,AK4588AC,12,State Number,UNITED STATES,176948
557869,WN0865KB,,Recreational,Runabout,Unknown,,,WN0865KB,12,State Number,UNITED STATES,176948
629525,UNNAMED,,Recreational,Runabout,Active,2003,,PNYUSNH6B303,15,HIN,UNITED STATES,176948
1104101,CAPELLA,V7LU4,Freight Ship,Self-Discharging,Active,,,9374129,2,IMO Number,MARSHALL ISLANDS,176854
557188,VA8754LL,,Recreational,Runabout,Unknown,,,VA8754LL,12,State Number,UNITED STATES,176948
911886,MC0232SB,,Recreational,Runabout,Active,2000,,MC0232SB,12,State Number,UNITED STATES,176948
661437,BEAUDACIOUS,,Recreational,General,Active,2003,,1149985,6,Official Number (U.S.),UNITED STATES,176948
1221713,BILLY ROKE,,Commercial Fishing Vessel,General,Active,,,PR4252CC,12,State Number,UNITED STATES,176948
524596,FL6781LF,,Recreational,Runabout,Unknown,,,FL6781LF,12,State Number,UNITED STATES,176948
607445,TX 6481 RA,,Recreational,Runabout,Active,2002,,CG607445,13,Coast Guard Number,UNITED STATES,176948
1127513,DL2815Z,,Recreational,General,Active,2007,,DL2815Z,12,State Number,UNITED STATES,176948
1127522,FL18289ED,,Recreational,General,Active,2011,,CG1127522,13,Coast Guard Number,UNITED STATES,176948
1127529,MOLE,,Passenger (Uninspected),"General (6 or Fewer, Gross Tonnage < 100)",Active,1986,,NJ6916GC,12,State Number,UNITED STATES,176948
1127530,VA6943BM,,Recreational,General,Active,2007,,BBBB71CSH708,15,HIN,UNITED STATES,176948
1127544,NC4707DD,,Recreational,General,Active,2006,,NC4707DD,12,State Number,UNITED STATES,176948
1127546,MN0588HQ,,Recreational,General,Active,1999,,MN0588HQ,12,State Number,UNITED STATES,176948
274942,TACKLE SHACK,,Recreational,General,Active,1984,,902090,6,Official Number (U.S.),UNITED STATES,176948
634141,LA4510EL,,Recreational,Runabout,Active,1993,,LA4510EL,12,State Number,UNITED STATES,176948
647799,CF5992GH,,Recreational,General,Active,1978,,CF5992GH,12,State Number,UNITED STATES,176948
525429,FL7647GG,,Recreational,Runabout,Unknown,,,FL7647GG,12,State Number,UNITED STATES,176948
570877,MARLIN,,Recreational,Cabin Cruiser,Active,1991,,WN6511NC,12,State Number,UNITED STATES,176948
570927,MRS. CAPREP,,Recreational,High Performance,Active,1998,,NJ7427GH,12,State Number,UNITED STATES,176948
1218323,5KTBS2224CFC29463,,Recreational,Runabout,Active,,,CG1218323,13,Coast Guard Number,UNITED STATES,176948
1105291,FL9116NZ,,Recreational,General,Active,2010,,FL9116NZ,12,State Number,UNITED STATES,176948
1078274,RI0560AG,,Recreational,Runabout,Active,2008,,RI0560AG,12,State Number,UNITED STATES,176948
1182443,FL4174LW,,Recreational,General,Active,2002,,FL4174LW,12,State Number,UNITED STATES,176948
1261778,WN3248Y,,Recreational,General,Active,1972,,CG1261778,13,Coast Guard Number,UNITED STATES,176948
1267037,Y KNOT,,,,Active,2013,,SXSM0465E313,15,HIN,UNITED STATES,176948
1129737,WS8846HH,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,,,WS8846HH,12,State Number,UNITED STATES,176948
1250789,PA6313AK,,Recreational,General,Active,1987,,PA6313AK,12,State Number,UNITED STATES,176948
1259506,QUEEN LIZBETH,,Recreational,Sport Fisher,Active,1977,,OR422JN,12,State Number,UNITED STATES,176948
1106764,UNNAMED,,Commercial Fishing Vessel,Pot/Trap,Active,1987,,MGJ31022A787,15,HIN,UNITED STATES,176948
1059124,USCG-588,,Industrial Vessel,Portable Accommodations Module,Active,,,CG1059124,13,Coast Guard Number,UNITED STATES,176948
279589,MISS ADVENTURE,,Recreational,General,Active,1986,,905781,6,Official Number (U.S.),UNITED STATES,176948
1076058,AK9369N,,Recreational,Runabout,Active,1996,,BNCYA208B696,15,HIN,UNITED STATES,176948
557105,VA8529TT,,Recreational,Cabin Cruiser,Unknown,,,VA8529TT,12,State Number,UNITED STATES,176948
1200354,FL9862RA,,Recreational,General,Active,2005,,FAB17280E006,15,HIN,UNITED STATES,176948
1239205,MC8332RX,,Recreational,Go-Fast,Unknown,1998,,MC8332RX,12,State Number,UNITED STATES,176948
1274989,VA1597BE,,Recreational,General,Active,1991,,VA1597BE,12,State Number,UNITED STATES,176948
1230260,FL0861HS,,Recreational,Motor sailer,Active,1976,,MRY02214M76F,15,HIN,UNITED STATES,176948
1232310,WS9120GS,,Recreational,General,Active,1991,,WS9120GS,12,State Number,UNITED STATES,176948
1259643,NY8730MH,,Recreational,Cabin Cruiser,Active,2012,,NY8730MH,12,State Number,UNITED STATES,176948
632915,CF2914JG,,Recreational,Cabin Cruiser,Active,1984,,CF2914JG,12,State Number,UNITED STATES,176948
587137,OR573JAA,,Recreational,Sport Fisher,Active,1961,,OR573JAA,12,State Number,UNITED STATES,176948
1189035,MD3284BT,,Recreational,Runabout,Active,2004,,MD3284BT,12,State Number,UNITED STATES,176948
629508,MN3506FH,,Recreational,Low-Profile Vessel,Active,,,MN3506FH,12,State Number,UNITED STATES,176948
979854,FAMILY ANCHOR,,Recreational,General,Active,,,1285501,6,Official Number (U.S.),UNITED STATES,176948
274942,TACKLE SHACK,,Recreational,General,Active,1984,,902090,6,Official Number (U.S.),UNITED STATES,176948
562776,DUPLICATE OF CAPT. VICTOR (525982),,Commercial Fishing Vessel,General,Inactive,,2006-11-21T00:00:00-05:00,525982,5,Hull Number,UNITED STATES,176948
651232,VOYAGER,,Recreational,General,Active,,,1147535,6,Official Number (U.S.),UNITED STATES,176948
569698,NC9363CT,,,,Active,1996,,NC9363CT,12,State Number,UNITED STATES,176948
1122956,GA6326YR,,Recreational,Runabout,Active,1999,,GA6326YR,12,State Number,UNITED STATES,176948
298109,CATALYST,WCO9481,Recreational,General,Active,1987,,914724,6,Official Number (U.S.),UNITED STATES,176948
629331,OH0094YE,,Recreational,General,Active,1982,,OH0094YE,12,State Number,UNITED STATES,176948
626649,UNNAMED,,Recreational,Runabout,Active,2003,,5KTBS191X3F1,5,Hull Number,UNKNOWN,282527
614221,LA CHARRETTE,,Recreational,General,Active,2002,,1139932,6,Official Number (U.S.),UNITED STATES,176948
600933,OR418RF,,,,Active,1985,,OR418RF,12,State Number,UNITED STATES,176948
272142,RED NEK II,,Recreational,General,Active,1978,,698729,6,Official Number (U.S.),UNITED STATES,176948
1107227,ROAMER,,Recreational,Runabout,Active,1994,,CF3656NR,12,State Number,UNITED STATES,176948
1115792,CLEANTEC,VRFT6,Freight Ship,Self-Discharging,Active,2009,,9473418,2,IMO Number,HONG KONG,176818
1080598,SEA HUNT,,Recreational,General,Active,,,SXSN0069I001,15,HIN,UNITED STATES,176948
1219541,JOSCO FUZHOU,VRLE2,Freight Ship,General,Active,2012,,9603489,2,IMO Number,HONG KONG,176818
264140,MISS LEADING,,Recreational,General,Active,1980,,686890,6,Official Number (U.S.),UNITED STATES,176948
630308,DL7541T,,Recreational,Runabout,Active,1972,,DL7541T,12,State Number,UNITED STATES,176948
1108552,OCEAN OUTBACK,9V8072,Freight Ship,General,Active,2010,,9360788,2,IMO Number,SINGAPORE,176912
272142,RED NEK II,,Recreational,General,Active,1978,,698729,6,Official Number (U.S.),UNITED STATES,176948
512342,RORO,,Recreational,General,Active,2002,,1123909,6,Official Number (U.S.),UNITED STATES,176948
1038587,PAINTING THE TOWN,,Recreational,Runabout,Active,1993,,PA676BM,12,State Number,UNITED STATES,176948
1236613,MC0380SC,,Recreational,Runabout,Active,2000,,MC0380SC,12,State Number,UNITED STATES,176948
1238825,TX 5630 KD,,Recreational,General,Active,2005,,TX5630KD,12,State Number,UNITED STATES,176948
1251209,SIMONE BRUSCO,WDG9967,Towing Vessel,Near Coastal/Great Lakes,Active,2013,,1248352,6,Official Number (U.S.),UNITED STATES,176948
1254049,NJ1347HA,,Recreational,General,Unknown,2006,,NJ1347HA,12,State Number,UNITED STATES,176948
570877,MARLIN,,Recreational,Cabin Cruiser,Active,1991,,WN6511NC,12,State Number,UNITED STATES,176948
665820,JATUMBELA RIVER,CQTA,Freight Ship,General 2,Inactive,,2006-07-27T00:00:00-04:00,7362093,18,Official Number (Foreign),UNKNOWN,282527
1193138,KITTIWAKE,,Recreational,General,Active,1998,,1241266,6,Official Number (U.S.),UNITED STATES,176948
1100024,LONG BOW,,Recreational,Catamaran,Active,,,CF4548GK,12,State Number,UNITED STATES,176948
649244,CF5984PW,,Recreational,Runabout,Active,2003,,CF5984PW,12,State Number,UNITED STATES,176948
1077850,SC2283BU,,Recreational,Runabout,Active,2004,,SC2283BU,12,State Number,UNITED STATES,176948
506725,LOAD OF BS,,Recreational,General,Active,1999,,1089118,6,Official Number (U.S.),UNITED STATES,176948
647465,IL6023HF,,Recreational,Cabin Cruiser,Active,1987,,IL6023HF,12,State Number,UNITED STATES,176948
1054864,FL8475MW,,Recreational,Runabout,Active,1994,,FL8475MW,12,State Number,UNITED STATES,176948
1215224,IM AFARAID NOT,,Recreational,Cabin Cruiser,Active,1998,,OH7629CL,12,State Number,UNITED STATES,176948
1255906,FL1184MT,,Recreational,Runabout,Active,1981,,BWC8A637M81G,15,HIN,UNITED STATES,176948
650588,TX1040HP,,Recreational,Runabout,Active,1983,,TX1040HP,12,State Number,UNITED STATES,176948
500868,DALANAGA,,Recreational,General,Active,1999,,1085254,6,Official Number (U.S.),UNITED STATES,176948
1189038,MD2108BL,,Recreational,Runabout,Active,2000,,MD2108BL,12,State Number,UNITED STATES,176948
1257680,VKY43851M77D,,Recreational,Cabin Cruiser,Unknown,1977,,VKY43851M77D,15,HIN,UNITED STATES,176948
1107729,TANGGUH PALUNG,H9NH,,,Active,,,9355379,2,IMO Number,PANAMA,176886
668998,GA6161NP,,Recreational,General,Active,1984,,GA6161NP,12,State Number,UNITED STATES,176948
1031046,FL5364NL,,Recreational,Runabout,Active,2006,,FL5364NL,12,State Number,UNITED STATES,176948
1077661,NC6277DP,,Recreational,General,Active,2009,,NC6277DP,12,State Number,UNITED STATES,176948
1086269,SC9795CB,,Recreational,General,Active,2010,,SC9795CB,12,State Number,UNITED STATES,176948
1135921,NJ1300HC,,,,Active,,,NJ1300HC,12,State Number,UNITED STATES,176948
1167877,APPLE JACK,,Recreational,General,Active,,,1238386,6,Official Number (U.S.),UNITED STATES,176948
1230605,MAGSENGER 11,VRJY5,Freight Ship,General 2,Active,2012,,9497270,2,IMO Number,HONG KONG,176818
1233956,CF5514NP,,Recreational,Runabout,Active,1995,,CF5514NP,12,State Number,UNITED STATES,176948
1240714,CHRISTINA LEE,,Recreational,General,Active,1981,,MC8209SD,12,State Number,UNITED STATES,176948
1256114,SAMARA,,Recreational,General,Active,,,1310957,6,Official Number (U.S.),UNITED STATES,176948
1256818,VA2058BH,,Recreational,General,Unknown,2005,,VA2058BH,12,State Number,UNITED STATES,176948
1259771,MC9063PD,,Recreational,General,Active,1989,,MC9063PD,12,State Number,UNITED STATES,176948
1030562,SOME THINGS FISHY,,Recreational,General,Active,,,FL9966LR,12,State Number,UNITED STATES,176948
565797,AMORE MIO II,A8MF6,Tank Ship,Crude & Products Tank Ship,Active,2001,,9226968,2,IMO Number,LIBERIA,176841
1210584,UNIT35,,,,Active,,,CG1210584,13,Coast Guard Number,UNKNOWN,282527
570927,MRS. CAPREP,,Recreational,High Performance,Active,1998,,NJ7427GH,12,State Number,UNITED STATES,176948
626892,MD0395AL,,Recreational,Cabin Cruiser,Active,1968,,MD0395AL,12,State Number,UNITED STATES,176948
1058399,TX3448AV,,Recreational,General,Active,2008,,TX3448AV,12,State Number,UNITED STATES,176948
1078207,NC0573DA,,Recreational,General,Active,2004,,GEN21733B404,15,HIN,UNKNOWN,282527
1207539,NY8727UE,,Recreational,Go-Fast,Active,1990,,NY8727UE,12,State Number,UNITED STATES,176948
1212506,FL7785NK,,Recreational,General,Active,1986,,FL7785NK,12,State Number,UNITED STATES,176948
1212525,LA6125FD,,Recreational,General,Active,2000,,LA6125FD,12,State Number,UNITED STATES,176948
1219142,LA5803FC,,Recreational,General,Active,1994,,LA5803FC,12,State Number,UNITED STATES,176948
1225252,LA2931FZ,,Recreational,Runabout,Active,2012,,LA2931FZ,12,State Number,UNITED STATES,176948
1235689,OH4566YR,,Recreational,General,Active,1986,,OH4566YR,12,State Number,UNITED STATES,176948
1235691,HA0664H,,Recreational,Personal Watercraft (e.g. Jet Ski),Active,2008,,HA0664H,12,State Number,UNITED STATES,176948
1246005,VA6598BM,,Recreational,Runabout,Active,,,VA6598BM,12,State Number,UNITED STATES,176948
1271281,NJ7672HC,,Recreational,Cabin Cruiser,Unknown,1994,,NJ7672HC,12,State Number,UNITED STATES,176948
587330,RI3290R,,,,Active,1988,,RI3290R,12,State Number,UNITED STATES,176948
1228568,FL2773LM,,Recreational,Runabout,Active,1999,,FL2773LM,12,State Number,UNITED STATES,176948
1071022,AMBER ROSE,,Recreational,General,Active,2010,,1227693,6,Official Number (U.S.),UNITED STATES,176948
602461,NC7568BR,,Recreational,Runabout,Active,1988,,NC7568BR,12,State Number,UNITED STATES,176948
633579,LA4930FC,,Recreational,Runabout,Active,1995,,LA4930FC,12,State Number,UNITED STATES,176948
642927,FOR SALE,,Recreational,Runabout,Active,1995,,IL1427JL,12,State Number,UNITED STATES,176948
1266931,VA9253BJ,,Recreational,Runabout,Active,1994,,VA9253BJ,12,State Number,UNITED STATES,176948
512342,RORO,,Recreational,General,Active,2002,,1123909,6,Official Number (U.S.),UNITED STATES,176948
554208,TX5644DC,,Recreational,Runabout,Unknown,,,TX5644DC,12,State Number,UNITED STATES,176948
645834,DUPLICATE OF AMBER+JOHN (MS3411KR),,Commercial Fishing Vessel,General,Inactive,1991,2009-08-06T00:00:00-04:00,MS3411KR,5,Hull Number,UNITED STATES,176948
291565,MISTRESS,,Recreational,General,Active,1987,,919109,6,Official Number (U.S.),UNITED STATES,176948
577609,MC4024RZ,,Recreational,General,Active,1998,,MC4024RZ,12,State Number,UNITED STATES,176948
1225240,FL3937M,,Recreational,Runabout,Active,1962,,CG1225240,13,Coast Guard Number,UNITED STATES,176948
1217399,CF1618HK,,Recreational,Runabout,Active,1981,,CF1618HK,12,State Number,UNITED STATES,176948
1276194,SHANDONG HAI TONG,VRKD3,Freight Ship,Self-Discharging,Active,2012,,9621120,2,IMO Number,HONG KONG,176818
562533,SARAH ANN,WDF3387,Towing Vessel,General,Active,2003,,1126097,6,Official Number (U.S.),UNITED STATES,176948
523764,NONE,,Recreational,Cabin Cruiser,Unknown,,,FL5944JP,12,State Number,UNITED STATES,176948
1174443,OR469NS,,Recreational,Runabout,Active,1986,,OR469NS,12,State Number,UNITED STATES,176948
1224178,MARLIN ENCOUNTER,,Recreational,Cabin Cruiser,Active,1999,,FL9304KN,12,State Number,UNITED STATES,176948
1227791,T/T DESERT ESCAPE III,,Recreational,General,Active,2012,,1245472,6,Official Number (U.S.),UNITED STATES,176948
1227796,CAPT GC II (DUPLICATE OF CAPT G.C. II ON 1049411),,Commercial Fishing Vessel,Shrimper,Inactive,1996,2016-10-27T00:00:00-04:00,CG1227796,13,Coast Guard Number,UNITED STATES,176948
1232246,FL9752MJ,,Recreational,Runabout,Active,2004,,GHYVAA24H304,15,HIN,UNITED STATES,176948
1236068,MS4275AX,,Recreational,General,Active,2011,,MS4275AX,12,State Number,UNITED STATES,176948
643443,NONE,,Recreational,Runabout,Active,1976,,BLBB43VCD177,15,HIN,UNKNOWN,282527
1207553,MS3775HT,,Recreational,Runabout,Active,1996,,MS3775HT,12,State Number,UNITED STATES,176948
1132915,CF9003HH,,Recreational,Cabin Cruiser,Active,,,CF9003HH,12,State Number,UNITED STATES,176948
1099871,GAZ ENERGY,H9EP,Tank Ship,LPG,Active,2010,,9458169,2,IMO Number,PANAMA,176886
260969,ANOTHER DAY IN PARADISE,,Recreational,General,Active,1985,,688957,6,Official Number (U.S.),UNITED STATES,176948
506770,CTC-9911,,Freight Barge,General,Active,1999,,1089149,6,Official Number (U.S.),UNITED STATES,176948
622755,WS9789GA,,Recreational,Cabin Cruiser,Unknown,2000,2006-06-05T11:41:55-04:00,WS9789GA,12,State Number,UNITED STATES,176948
698512,OH2662YV,,Recreational,Runabout,Active,1987,,OH2662YV,12,State Number,UNITED STATES,176948
