activity_id,lat,long,brief,STUSPS,NAMELSAD,waterway_name,facility_name_ls,vessel_name,latlong_str
7629979,31.49444,-87.90722,"On December 29, 2022 ITV CHIPPEWA (O.N. 557105) was pushing 08 barges southbound on the TOMBIGBEE River. While it was approaching the Jackson Railway Bridge, the vessel allided with the southbound east side pillar. The Master nor the railroad operator did not report any damages. The vessel continued with its voyage.

Through its investigation the Coast Guard has determined the initiating event for this casualty was the allision with the bridge. Causal factors contributing to this casualty include: (1) Adverse environmental factors.",AL,Clarke County,['TOMBIGBEE'],['Jackson RR Bridge'],['CHIPPEWA'],"31.49444,-87.90722"
7630286,30.23806,-93.24707,"04JAN2023 at 1730L (2330Z) SEC H/G recieved a cellular phone report from the MISS TERRI (WDM5592) stating they allided with the West Lake RR Swing Bridge in Lake Charles. ITV already notified MSU LKC and is going to take pictures of the bridge when he goes back through. The barge that made contact is an empty dry cargo barge that is headed to the scrap yard. The Master of the MISS TERRI reported that winds were 12 knots from the North as the vessel was transitioning through the Westlake Railroad bridge along with an ebbing tide. The drydock barge was 77 feet wide with 16 foot walls which affected the ability of the Master to remain on standard approach. He stated that he felt the drydock sliding in the wind and he felt it when he hooked the southeast corner and then the southwest corner bridge fenders with the drydock. No damage reported to the MISS TERRI. No injuries or pollution resulted from the allision. 

During the course of the investigation, it was determined that the initiating event was the allision of the drydock with the Westlake Railroad bridge. 

The causal factor that contributed to the cause of this casualty was:

1) Precondition - Adverse impact of weather conditions.",LA,Calcasieu Parish,['CALCASIEU'],['Westlake Rail Road Bridge'],['MISS TERRI'],"30.23806,-93.24707"
7630369,30.50694,-91.19722,"On January 31, 2023, at approximately 1255 hours, while pushing a tow of 12 freight ""hopper"" barges (loaded with limestone) downbound through the center span of the US-190 Bridge, the tow of Towing Vessel EDNA T GATTLE allided with the US-190 bridge.

The impact from the allision caused 10 barges to break away from the tow and caused damage to barges FRI 614 and TRS 224 B. TRS 224 B eventually sank in the Mississippi River at GPS Location 30-28.993 N, 091-11.935 W in approximately 50 feet of water. A facing line from EDNA T GATTLE became wrapped around the port shaft of EDNA T GATTLE, which resulted in a port reduction gear failure. EDNA T GATTLE and the 11 remaining barges were taken to Mile Marker 232, near the right descending bank, safely out of the way of vessel traffic.

As a result of this investigation, the Coast Guard has determined that the initiating event for this casualty was the allision between the the tow of EDNA T GATTLE and the Highway 190 Bridge, which resulted in the subsequent events of hull damage to Barges TRS 224 B and FRI 614, reduction to propulsion of EDNA T GATTLE, barges in the tow of EDNA T GATTLE being set adrift, and the sinking of TRS 224 B. The causal factors to this casualty were (1) The Master of EDNA T GATTLE was overconfident in his ability to navigate through the center span of Highway 190 Bridge; (2) The Master of EDNA T GATTLE navigated the center span of Highway 190 Bridge instead of the Baton Rouge (eastern) span; and, (3) The Master of EDNA T GATTLE overly-relied on his past successes with navigating the center span of the Highway 190 Bridge.

The initial property damage estimate was under $500,000. The Property Damage Summary Details reflect later damage estimates.

Referrals to Enforcement were made due to: (1) The Master was operating the towing vessel with an expired Merchant Mariner Credential, and; (2) The company hired the Master to operate their towing vessel when his Merchant Mariner Credential was expired.",LA,West Baton Rouge Parish,['MISSISSIPPI-LO'],"['US 190 Hwy Bridge on Mississippi River,']","['FRI 614', 'EDNA T GATTLE', 'TRS 224 B']","30.50694,-91.19722"
7631618,37.14511,-88.74116,"On 24JAN2023 @ 1820 hrs the ITV LAURA TAMBLE (270313, Southern Towing Company, USCG COI)that the vessels tow allided with the Paducah Illinois Railroad Bridge pier at MM 944.1 OHR. The ITV was pushing 02 empty Ammonia Nitrate barges. Damage to the A-1 barge was to the starboard bow void and #1 tank. Damage was estimated at $75000.00.  The incident was reported by the company on 25JAN2023 @ 1000 hrs. The master on the navigational watch did not report the Marine Casualty in accordance with 46CFR Part 4. 

Coast Guard investigation revealed the Initiating event to be Allision.  Factors include: 1) Master did not account for current river stages and weather while transiting the bridge. 2) Loss of Situational awareness",KY,McCracken County,['OHIO'],['PADUCAH AND ILLINOIS RAILROAD BRIDGE'],"['LAURA TAMBLE', 'A-1']","37.14511,-88.74116"
7631645,36.99342,-89.14704,"On 24JAN2023 @ 1520 hrs the ITV ANGELA K (Marquette Transportation, 611908, USCG COI) was backing out of the fleeting area @ the Cairo Highway Bridge (MM 981 OHR) with 17 empty dry cargo barges in a 4x6 config. When the wind and current set the tow into the port bridge pier causing $25,000.00 in damage to the JEM-6B a dry cargo barge. No pollution, damage, or injuries.

Coast Guard investigation revealed the Initiating event to be Allision. Factors include: 1) Master did not account for current river stages while transiting the bridge. 2) Loss of Situational awareness",KY,Ballard County,['OHIO'],['Cairo Bridge'],"['ANGELA K', 'JEM 6B']","36.99342,-89.14704"
7631760,30.98135,-91.79753,"On February 2, 2023, at approximately 2100, while pushing three empty tank barges upbound on the Atchafalaya River, the tow of Towing Vessel CLAIR S SMITH allided with the Simmesport Railroad Bridge while transiting the open turnstile of the bridge.

During the allision, the lead and second barge in the tow scraped the concrete pier of the bridge. No significant damage occured, with both the bridge pier and the port sides of Tank Barges GONSOULIN 118 and HFL 455 received superficial scrapes.

As a result of this investigation, the Coast Guard has determined that the initiating event for this casualty was the allision between the tow of the CLAIR S SMITH and the Simmesport Railroad Bridge. The causal factors to this casualty include: (1) The strong gust of wind blowing the tow to the east; (2) The bridge turnstile was not fully open, and; (3) The master decided to make the bridge transit despite several unfavorable conditions.",LA,Pointe Coupee Parish,['ATCHAFALAY'],['SIMMESPORT R/R BRIDGE'],"['GONSOULIN 118', 'CLAIR S SMITH', 'HFL 455']","30.98135,-91.79753"
7634439,29.72491,-95.26681,"HOU2023/0030:On January 29th, 2023, at approximately 1:45 pm, the pilot onboard the KMARIN MELBOURNE (MELBOURNE) notified Sector Houston-Galveston while passing under the IH 610 beltway bridge a lightning rod affixed to the top of the vessel's superstructure struck the bridge. The MELBOURNE is a 640-foot, 36,518 gross-ton bulk carrier registered in Panama. The Houston IH 610 beltway bridge has a published clearance of 135 feet that has been verified accurate by the Texas Department of Transportation after recent similar strikes from vessel traffic. The vessel stated no additional damage to the vessel or bridge structure occurred.    

The pilot reported that at the time of the incident, the vessel was outbound on the Houston Ship Channel, transiting from city docks to Kinder Morgan Deepwater Terminal. The vessel suffered only minor damage to a lightning rod consisting of a metal pipe that contained a copper wire. It was confirmed that the bridge sustained no damage. An estimate of the damage to the ship was less than $5 thousand.   

The lightning rod was reaffixed to the superstructure, and a class surveyor confirmed that the INMARSAT-C antenna was not damaged and remained in proper operating condition. 

The Coast Guard determined the cause of this casualty to be a result of the master's miscalculation of the air draft. The master failed to accurately assess the change in air draft from entering the port loaded with cargo and departing the port in ballast condition after discharging cargo. Case closed.",TX,Harris County,['HOUSTON SHIP CHANNEL'],['Sidney Sherman Bridge on Houston Ship Ca'],['KMARIN MELBOURNE'],"29.72491,-95.26681"
7639369,40.63507,-89.62342,"On February 20, 2023 at 05:28 LCL.  The Western River Command Center received a report from the ITV Paul Brotzge (559099) that while transiting southbound at MM 158.3 ILR, they difficulty passing through the Peoria Lock.  When back out is when they allided with the I-474 bridge.  The ITV reported a 2'x5' dent on the starboard side of their vessel, as well as a softball size hole on the starboard quarter of their deck, leading to a stern void space.  The ITV was pushing 9 loaded dry cargo barges and 01 empty red flag.

The Marine Casualty Duty Investigator in MSD Peoria was contacted about this incident.  The above information was confirmed.  The tug vessel PRAIRIE MOON, was leading the tow through, but the head of the tow could not be held.  This led to the allision.  Because of the damage a CG-2692 was requested and a CG-835V was later given. Surveyors were sent out on behalf of the TPO for a damage assessment.  A transit plan was given to the Coast Guard.  A temporary soft patch was put on the hole.  The assessment was that the vessel could continue to St. Louis for dropping off the barges.  From there they would go to a nearby shipyard for repair.  An inspection team from Sector Upper Mississippi River will follow-up with the vessel.  Witness statements were collected from the ITV's pilot and the an employee that was working the lock during this incident.",IL,Peoria County,['ILLINOIS'],"['I-474 DUAL BRIDGES', 'L&D Peoria']",['PAUL BROTZGE'],"40.63507,-89.62342"
7640678,39.45668,-90.61036,"On 03APR2022 at approximately 0600 the ITV JEFFBOAT (O.N. 640345) was downbound at mile marker (MM) 43 on the Illinois River (ILR) pushing 15 loaded dry cargo barges when the tow allided with the Pearl Railroad Bridge. The JEFFBOAT tow, arranged in a 3 wide by 5 long configuration, was passing through the bridge span when the starboard stern barge AEP 7142 (O.N. 1215794) allided with the right descending bank upper protection cell of the bridge. The only damage sustained was broken facing wires. The Director of Superintendents for the Kansas City Southern Railway stated that only minimal scrapes and rub abrasions were found on the cell structures of the bridge. The cause of the allision was due to the captain misjudging the current when making his approach. No other damage, pollution or personnel injuries reported.",IL,Greene County,['ILLINOIS'],['PEARL RAILROAD BRIDGE'],"['JEFFBOAT', 'AEP 7142']","39.45668,-90.61036"
7641648,29.8064,-95.08423,"HOU2023/0021:On January 22, 2023, the inspected towing vessel MICHAEL P O'NEIL (O-NEIL) departed the San Jacinto Fleeting area, pushing the 200ft empty barge, CHEM 1246. The O'NEIL was inbound on the San Jacinto River, heading to Equistar Channelview, Texas, work dock.  During the transit under the Union Pacific Railroad Bridge, the barge vapor stack valve allided with the underside of the railroad bridge. The O'NEIL is a 56-foot, 85-gross-ton inland towing vessel operated by AMERICAN COMMERCIAL BARGE LINES LLC.   

The O'NEIL pushing CHEM 1246 prepared to transit under the Union Pacific Railroad Bridge. After the O'NEIL and CHEM 1246 passed under the bridge, the tankerman observed damage to the vapor stack valve on the barge from striking the bridge. 

The company dispatched Surveyors & Ultrasonic Gauging to conduct a bridge survey and damage assessment on the Union Pacific Railroad Bridge and barge. The surveyor found recent paint scraping on a bridge structural I Beam but no structural damage. The Coast Guard issued a CG 835 to have the barge’s vapor valve repaired.

The Coast Guard has determined that the initiating event for this casualty was the vapor stack valve alliding with the bridge. The barge was empty and high in water. In that trim, the clearance under the bridge was insufficient for the barge to safely pass under the bridge without contact and the crew failed to take notice. The marine surveyor reported that the bridge and barge vapor stack suffered only minor cosmetic damage.

Case closed.",TX,Harris County,['San Jacinto River'],['San Jacinto (Channelview-Highlands)Railroad Bridge'],"[""MICHAEL P O'NEIL"", 'CHEM 1246']","29.8064,-95.08423"
7642514,38.34014,-75.8929,"On February 26, 2023 at approximately 0548 the towing vessel JACK HOLLAND (O.N. 669003), pushing the ATLAS THREE (O.N. 1269738),an empty deck barge, allided with the Nanticoke River Route 50 bridge fendering system near Vienna, Maryland.  The JACK HOLLAND was under command of the mate pilot on a transit to Seaford, Delaware to load sand and gravel. The Master of the tug was on the bridge observing the Mate. On approach to the bridge, the vessel was set to the starboard side of the channel and made contact with the bridge's wooden fendering system.  Initial observation by the crew reported no noticeable damage to the bridge fendering system which was later confirmed by Coast Guard Waterways division.  After mooring in Seaford, Delaware the crew inspected the barge for damage with negative results other than minor paint scrapes.  

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the allision with the bridge fendering system. The causal factors that contributed to this casualty include: (1) Inexperience of the Mate Pilot, (2)Lack of daylight hindering visibility, and (3)Strong flood tide impacting vessel's track. Recommend no further remedial or enforcement action for apparent violations of current law or regulation, inadequacies with the performance of Coast Guard personnel or representative or employee of any other government agency or any other person, or inadequacies with existing laws or regulations.",MD,Dorchester County,['Nanticoke River'],['Nanticoke River US 50 Bridge'],"['JACK HOLLAND', 'ATLAS THREE']","38.34014,-75.8929"
7643446,32.38333,-88.01667,"On February 20, 2023, at approximately 1526, the ITV TEMPLE HUCKABEE (537180) was pushing ahead eight (8) loaded hopper barges along the Tombigbee River.  Upon approaching the Nahoela Bridge the Master set up a flanking maneuver, but encountered an unexpected strong current causing the tow to slow.  The Master eventually realized that the starboard string was not going to clear the bridge piling so he placed the throttle in full astern in an effort to lessen the impact with the bridge pillars.  

The starboard lead barge made contact with the bridge piling causing multiple barge lines to part.  The Master then positioned the tow up river to replace the parted wires.  Once the wires were replaced by the crew, the vessel and accompanying tow proceeded to the intended destination.  No damage was noted to the bridge.  

As a result of its investigation the Coast Guard has determined that the initiating event for this casualty was the allision of the ITV TEMPLE HUCKABEE starboard lead barge and the Nahoela Bridge. The causal factor that contributed to this casualty was strong current encountered at the bridge passing.",AL,Marengo County,['TOMBIGBEE'],['NAHEOLA BRIDGE'],['TEMPLE HUCKABEE'],"32.38333,-88.01667"
7644239,30.15077,-89.61463,"On December 31, 2022 at approximately 1201 local time, the inspected towing vessel (ITV) RENEE T WHATLEY (ON 1194317) while pushing 2 empty red flag barges, allided with the CSX Railroad Bridge at the Rigolets near the west side of Lake Borgne. The vessel was transiting the ICW westbound destined for Magnolia Fleet. No damage was reported to the barges. The bridge sustained damages to the fendering system, initially estimated at $100k; the bridge had no mechanical damages and remained operational.

After setting up on the east side of the bridge for its opening, the bridge operator notified the RENEE T WHATLEY of a fishing vessel also passing through the span of the bridge. While transiting with decreased space for maneuvering, the current began setting the lead barge of the tow to starboard, making contact with the bridge's fendering system.

As a result of its investigation, the Coast Guard determined that the cause of the allision was the environment; a current on the stern of the tow drifted the lead barge towards the fendering system while the vessel was passing a fishing vessel in the fog. D8 Bridge Branch and the Bridge Owner were notified.",LA,St. Tammany Parish,['GIWW-EAST'],['RIGOLETS R/R BRIDGE'],"['UNKNOWN CFV', 'RENEE T WHATLEY', 'DBL 84', 'DBL-111']","30.15077,-89.61463"
7649513,34.48633,-90.59167,"WRCC received notification from ITV CHARLES REID PERRY (ON: 1243637/Marquette) stating they were transiting N/B at MM 661.7 LMR, when their STBD lead barge (MTC 6231) allided into the Helena HWY Bridge's alt span, due to the strong currents in the area. ITV CHARLES REID PERRY reported broken wires to only the STBD lead barge, but no significance of a breakaway or blockage of the waterways.  ITV CHARLES REID PERRY is still transiting N/B with 28 empty dry cargo barges to MM 679 LMR, where the ITV will meet up with the SLMR IO to conduct an O/S investigation and damage assessment around 0830 LCL.  ARDOT has been notified of the allision and will be sending an inspector out to assess the bridge, bridge still remains fully operational, no other pollution or injuries to report.

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the vessel's tow being set to the starboard side of the bridge. This was followed by the vessel's tow alliding with the bridge.",MS,Coahoma County,['MISSISSIPPI-LO'],['HELENA BRIDGE'],"['MTC 0147B', 'CHARLES REID PERRY']","34.48633,-90.59167"
7650243,30.41927,-88.89408,"On December 28, 2022, HARVEY PIONEET (O.N. 1218417), an inspected OSV, was inbound the Biloxi Bay to moor up at the Gulf Harvey Shipyard.  As the vessel approching the I-110 Biloxi bridge, the master attempted to contact the bridge tender, but did not recieve a response. The bridge is manned from 0500 to 2100 to open the spans for large commercial vessel. Due to its large vertical clearance of 61 ft, the operation of span openings are infrequent. The master believed he had enough clearance to proceed under the bridge, he directed the crew to lower the mast, but did not have the antennaes lowered. Another HARVEY vessel heard the HARVEY PIONEER's unsuccessful radio attempts and called the bridge via cell phone to advise them of the inbound vessel. The bridge tender took the information and stated that no radio attempts were made to open the bridge. While on the phone, the bridge tender looked out the window to get visibility on the inbound vessel and found the vessel transitting under the bridge and the antennaes make contact with girder #4. HARVEY PIONEER continued it's transit to Gulf Harvey Shipyard and upon arrival found the antennas broken. Repairs were made and a report was given to the company.

The bridge tender filed a report of the allision to Mississippi Department of Transportation (MDOT) and an initial assessment was done. Strike marks along the top of the bridge were found, but otherwise functional. The bridge tender continued with the next two bridge openings of that day without issue. However, the following bridge opening on January 2, 2023, the pins to secure the span stopped midway and the bridge tender had to mannually drive the pins in place. On January 5, 2023, the bridge tender attempted to raise the spans, but pins would not engage. The bridge tender placed the system in manual mode and attempted to manually drive the pins, but was unsuccessful. The bridge tender reported the issue to the MDOT, who notified the CG the bridge was closed to marine traffic until the surveyor assessed the issue and conduct repairs.

Through its investigation the Coast Guard has determined the initiating event for this casualty was the bridge allision. Causal factors contributing to this casualty include the master's failure to schedule a bridge opening.",MS,Harrison County,['Back Bay of Biloxi'],['I-110 BRIDGE BILOXI'],['HARVEY PIONEER'],"30.41927,-88.89408"
7651999,35.95225,-95.49287,"WRCC rcvd a report from Southern Devall Towing Company that while the ITV Larry Walker was transiting S/B they allided with the State Highway 51 Bridge MM 412.3 on the Verdigris River. ITV reported very minimal damage to the Aft corner of their STBD string. ITV is cont. S/B pushing 04 loaded UAN barges. 

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the allision of the vessel's tow with the Highway 51 Bridge protection cell caused by poor vessel maneuvering by the captain of the vessel.",OK,Wagoner County,['ARKANSAS-VER'],['HIGHWAY 51 BRIDGE'],"['STC 178B', 'LARRY WALKER']","35.95225,-95.49287"
7653998,30.50705,-91.19919,"On March 20, 2023, at approximately 0900, while downbound on the Lower Mississippi River pushing a tow of four loaded tank barges and attempting to transit the center span of the Louisiana Highway 190 Bridge, the tow of the towing Vessel ARLENE allided with the western pier of the center span of the bridge. 

The allision caused Tank Barges EMS 3021 and EMS 393 to receive damage to their shell plating, with the stern void of EMS 393 becoming completely flooded. The allision also caused several towing wires to break, causing the tow to separate from the towing vessel. Some of the broken towing wires became entangled in the propellers of ARLENE, rendering the propulsion system inoperable. The vessel and its tow were recovered and moved out of the way of downbound traffic to the right descending bank to assess damages. Louisiana Department of Transportation and Development reported that the Highway 190 Bridge incurred no damage.

As a result of this investigation, the Coast Guard determined that the initiating event for this casualty was the allision between the tow of ARLENE and the Highway 190 Bridge, which caused the subsequent events of hull damage to EMS 3021 and EMS 393, flooding of the stern void of EMS 393, fouling of propulsion shafts of ARLENE, a reduction in propulsion of ARLENE, and the setting adrift of the barges from ARLENE's tow. The causal factors to this casualty include: 1) Swift current caused by ""High Water"" conditions near the Highway 190 Bridge; 2) The use of the center span to navigate under the Highway 190 bridge due to the perceived navigation impediment of the dock below the Baton Rouge span of the bridge; and 3) the Master misjudged the degree to which the tow would ""slide"" and align with the center span of Highway 190 Bridge.",LA,West Baton Rouge Parish,['MISSISSIPPI-LO'],"['Kaiser Aluminum and Chemicals', 'OLD MISSISSIPPI RIVER BRIDGE']","['EMS 316', 'EMS 3021', 'ARLENE', 'EMS 375', 'EMS 393']","30.50705,-91.19919"
7654224,29.87196,-90.009,"On February 3, 2023 at approximately 1907 local time, the inspected towing vessel (ITV) BRIANNA ELIZABETH (ON 1258454) while pushing 2 empty red flag barges, allided with the Belle Chasse Lift Bridge on the Algiers Industrial Canal. The vessel was transiting westbound pushing the CTCO 252 and the KIRBY 29080. No damage, pollution, or injuries were reported.

While transiting through the bridge, the Master of the BRIANNA ELIZABETH experienced a loss of steering control; the steering system did not respond to rudder input despite the Master attempting to use both steering pumps. By using the flanking rudders and backing down the vessel, the Master was able to reduce direction and speed towards the bridge, however, the lead barge of the tow made contact with the south side of the bridge's fendering system. A CG-835 was issued to the vessel. A technician and the vessels TPO verified proper repair/operation of the vessel's steering system.

The investigation was not able to determine a cause of the steering failure, only verify that the filters were changed/serviced and the system later tested operational. Initial damage estimates to the barge and bridge were $0.

As a result of its investigation, the Coast Guard determined the incident met the reportable marine casualty criteria in 46 CFR 4.05-1, as an unintended strike with a bridge occurred. The level of investigative effort was a Standard Investigation.",LA,Plaquemines Parish,['ALGIERS CANAL'],['BELLE CHASSE HWY BRIDGE'],"['KIRBY 29080', 'CTCO 252', 'BRIANNA ELIZABETH']","29.87196,-90.009"
7655759,40.01504,-90.44984,"MSD Peoria was notified that the AEP 7418, a barge in the 15-barge tow of the ITV MICHAEL POINDEXTER, had allided with the port pier of the Beardstown RR Bridge. No damage reported to the bridge or vessel. A tow line was reported broken, but the vessel quickly reattached the tow. MSD Peoria requested a CG-2692 from the ITV for the unintended allision.  No damage, injury, or pollution was reported for the vessels. No damage to the bridge was reported.",IL,Schuyler County,['ILLINOIS'],['BEARDSTOWN RAILROAD DRAWBRIDGE'],"['MICHAEL POINDEXTER', 'AEP 7418']","40.01504,-90.44984"
7657450,38.8756,-77.04033,"At approximately 1555 local mean time (LMT) on March 23, 2022, the MISS MALLORY experienced an allision with the 14 street bridge complex in Washington D.C.  While transiting through the bridge complex, the vessel's mast made contact with the steel railway bridge, resulting in damage to two vhf antennas, and broken collapsible mast.  The mast had previously been repaired and broke at an existing repair weld.  Vessel management estimates cost for repairs is $500. No damage was sustained to the bridge.

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the allision. The causal factor that contributed to this casualty is the failure of the crew to lower the mast prior to transiting beneath the bridge complex.",DC,District of Columbia,['POTOMAC RIVER'],['14th Street Bridge Complex'],['MISS MALLORY'],"38.8756,-77.04033"
7657762,30.98133,-91.79723,"On March 20, 2023, at approximately 1310, while pushing six loaded rock barges and transiting the span of the Simmesport Railroad Bridge nearest the left descending bank of the Atchafalaya River, the starboard center barge of the tow of Towing Vessel DANNY TERRAL allided with the pier of the bridge.

The allision caused all six barges to break away from the tow and caused structural damage to several barges. All barges were recovered and brought to Terral Marine Service's fleet in Old River to assess damages.

As a result of its investigation, the Coast Guard determined that the initiating event for this casualty was the allision between the tow of DANNY TERRAL and the Simmesport Railroad Bridge, which resulted in the subsequent events of hull damage to barges IN122020, FRI 652, RM 3356, and RM 3318, and the setting adrift of all six barges in the tow. The causal factors to this casualty include: 1) The Mate/Pilot had minimal experience operating Towing Vessel DANNY TERRAL; and 2) A strong current was active near Simmesport Railroad Bridge.",LA,Pointe Coupee Parish,['ATCHAFALAY'],['SIMMESPORT R/R BRIDGE'],"['DANNY TERRAL', 'RM 1462', 'FRI 652', 'IN122020', 'RM 3356', 'RM 3318B', 'RM 3367']","30.98133,-91.79723"
7657892,31.55694,-91.42368,"At approximately 2310 local time on March 21, 2023, the tow of the ITV JAMES E JACKSON allided with the Natchez-Vidalia highway bridge. Prior to the allision, the vessel was transiting southbound on the Lower Mississippi River pushing 8 loaded rock barges. The master had not piloted this section of the river in many years and more buildings and facilities had been built in Natchez and Vidalia since his last trip. The master was unable to see the navigation lights on the bridge due to the increase in lights on the riverbank, and once he saw the navigation lights, he was unable to maneuver the vessel to the east span of the bridge.

As a result of this investigation, the Coast Guard has determined that the initiating event for this casualty was when the tow allided with the Natchez-Vidalia highway bridge. The causal factor that contributed to this casualty include: 1) Master unable to see navigation lights on bridge due to industry lights on bank of river.",LA,Concordia Parish,['MISSISSIPPI-LO'],['NATCHEZ VIDALIA HWY BRIDGE'],"['JAMES E JACKSON', 'MTC 6221', 'SL 23', 'SL 37']","31.55694,-91.42368"
7660491,43.835,-91.27532,"RONALD E WAGENBLAST was traveling northbound pushing 05 empty dry cargo barges when the vessel struck La Crosse Swing Bridge at approximately 2235 local time. Vessel was located in the east channel, and drifted west and allided with the up-river end of the center protection cell. Cause of allision was due to wind conditions in the area. Bridge remained fully functional after incident. No pollution, damage or injuries reported.",WI,La Crosse County,['MISSISSIPPI-UP'],['LaCrosse Railroad Drawbridge'],['RONALD E WAGENBLAST'],"43.835,-91.27532"
7664116,40.62713,-80.43228,"On January 22, 2023, at approximately 1440, the KIRBY 28053 (O.N. 1197991), the lead barge in the tow of the inspected towing vessel TEXAS CITY (O.N. 1189892) allided with the Midland Shippingport Highway Bridge at mile marker 34.7 on the Ohio River. The vessel was upbound and was pushing two barges loaded with 54,865 barrels of gasoline (total) strung out. The Master was making the approach to moor the tug and tow at the Marathon Petroleum Company Midland (MPC) facility at the time of the incident. 

River gage at Montgomery Lock and Dam was at approximately 13.3 feet and river current was approximately 2-3 mph in the area at the time of the incident. Master of TEXAS CITY was trying to overcome the current and the vessel entered slack water near the dock. The Master realized that he had too much headway while on approach to MPC Midland dock and started backing full astern. He flanked the stern out to swing the head of the tow to the port toward the dock in effort to avoid the bridge pier. The starboard bow KIRBY 28053 made contact with the right descending bridge pier at .5 mph. Two of the port tow wires broke upon contact but the two starboard tow wires held the tow together. The lower end of the bridge pier had broken concrete and the barge had a 3 inch wide vertical dent the height of the head log on the starboard bow with paint removal from the area of the dent. MSU Pittsburgh Duty Marine Inspector, Pollution Investigator, Duty Investigating Officer and a break-in responded to the incident to conduct damage survey and investigate incident.

As a result of its investigation, the Coast Guard has determined that the initiating event for this casualty was the allision of the KIRBY 28053 with the Midland Shippingport Highway Bridge pier. The causal factors include: 1) Master of vessel was trying to overcome speed of current and entered slack water and 2) When the vessel entered slack water the tug and tow retained the built up forward momentum and was traveling too fast for the Master to stop the tow before it allided with the bridge.",PA,Beaver County,['OHIO'],['SHIPPINGPORT BRIDGE'],"['TEXAS CITY', 'KIRBY 28053', 'HSM 3046']","40.62713,-80.43228"
7665641,40.55423,-89.67536,"06APR23 - Received notification that the ITV WALTER HAGESTAD reported while transiting S/B through the Lower Peking R/R bridge MM 151 ILR the current pushed them to the side and the barge CBC 381 allided with the bridges protection cell. MSD Peoria was notified and conducted preliminary investigation; Vsl Captain stated they called the bridge ahead of time reporting that they would be pushing against the protection cell, reported some dents to barge from what they could see. No pollution or injury reported. Vsl conducted drug and alcohol testing. ITV WALTER HAGESTAD conducted a 3rd party survey on the barge with damage.",IL,Peoria County,['ILLINOIS'],['CHICAGO & NORTHWESTERN RAILROAD BRIDGE'],"['WALTER HAGESTAD', 'CBC 381']","40.55423,-89.67536"
7666427,41.35784,-72.09298,"Sector Long Island Sound Command Center received a report from the U.S. Navy regarding a bridge allision involving the vessel HOS ROSEBUD (1323239). The HOS ROSEBUD was transiting the Thames River outbound from the Navy Sub Base in Groton, CT when the vessel's mast contacted the underside of the raised Thames River AMTRAK railroad bridge. No damage to the bridge was reported; the vessel suffered damage only to the mast and associated equipment.

The HOS ROSEBUD is an inspected offshore supply vessel, under Military Sealift Command contract to the U.S. Navy. It is owned and operated by Hornbeck Offshore Services, LLC of Covington, Louisiana. 

The Thames River AMTRAK railroad bridge is a moveable bridge equipped with a vertical lift mechanism. As per 33 C.F.R. 117.224, the bridge will open on signal to a height of 75 feet above mean high water for all vessel traffic unless a full bridge opening to 135.3 feet above mean high water is requested.

The weather on the morning of April 6, 2023 had fog with visibility of less than 1.4 mile; air temperature 48 degrees F, and calm winds. 

On April 6, 2023 at 7:30 a.m., a Naval Ship Pilot (DoD Employee) boarded the HOS ROSEBUD at the Navy Sub Base pier in Groton, CT, intending to take the vessel outbound via the Thames River, ultimately bound for Norfolk, VA. The Pilot discussed his transit plan with the Master of the vessel. Visibility that morning was approximately 200 yards due to fog. The Pilot requested the air draft for the vessel; the Master produced the Pilot Card which listed the air draft at 20.6 meters (67.8 feet). The Pilot did some quick math and determined the air draft was approximately 68 feet. He told the Master that he would request the Thames River AMTRAK railroad bridge be opened to 90 feet so that he could still see the bridge lights to assist in lining up the ship in the center of the opening. The Master agreed with the plan and began making preparations to get the vessel underway. The Pilot made a telephone call to the Bridge Tender and asked for an opening of 90 feet, and provided an estimated time of request for the opening. As the HOS ROSEBUD got closer to the bridge, the Pilot called the AMTRAK Bridge Tender on VHF Channel 13 and requested an opening for 90 feet. They agreed upon the time of the opening and the HOS ROSEBUD proceeded to make their way toward the bridge. At approximately 8:45 a.m., they passed under the bridge at a speed between 5 to 6 knots when the top of the mast struck the underside of the bridge. After passing through, the Pilot held his position and had the vessel crew perform a quick safety survey. The vessel crew reported the mast was bent aft and some equipment mounted on the mast appeared damaged. The Pilot spoke with the Bridge Tender who reported there was no damage to the bridge. The Pilot proceeded to anchorage off New London and completed the accident notifications.

Upon closer examination, the Pilot Card listed the air draft as 20.6 meters. However, this did not include the height of the mast. The definition of air draft is the measurement from the waterline to the highest point on the vessel. The air draft on the Pilot Card only measured from the waterline to the top of the Pilot House.

As a result of this investigation, the Coast Guard has determined that the initiating event for this marine casualty was the allision of the HOS ROSEBUD's mast with the underside of the Thames River AMTRAK railroad bridge. The causal factors which contributed to this casualty include: 1) the incorrect listing of the air draft of the HOS ROSEBUD on the Pilot Card; 2) the heavy fog conditions; and 3) the Pilot's request for a less-than-full opening of the bridge.",CT,Southeastern Connecticut Planning Region,['Thames River'],['Amtrak RR Bridge No. 124.09'],['HOS ROSEBUD'],"41.35784,-72.09298"
