
7046713,ACBL VESSELS LLC,"1701 E MARKET ST
PO BOX 610
JEFFERSONVILLE, Indiana 47130
UNITED STATES",Primary Place of Business,Other
7053581,Union Pacific,"100N. Shattuck
Lake Charles, Louisiana 70601
UNITED STATES",Primary Place of Business,Other
7054918,JDE 1110 LLC,"220 RED HILL ROAD
MIDDLETOWN, New Jersey 07748
UNITED STATES",Primary Place of Business,Other
7055874,ACBL TRANSPORTATION SERVICES LLC,"1701 E MARKET ST
PO BOX 610
JEFFERSONVILLE, Indiana 47130
UNITED STATES",Primary Place of Business,Subject of Investigation
7057580,The Foundry,"1831 Columbus Road
Cleveland, Ohio 44113
UNITED STATES",Mailing,Witness
7057580,The Foundry,"1831 Columbus Road
Cleveland, Ohio 44113
UNITED STATES",Mailing,Witness
7058783,PARKER TOWING COMPANY,"100 1/2 24TH AVENUE      
PO BOX 020908
TUSCALOOSA, Alabama 35402-0908
UNITED STATES",Primary Place of Business,Other
7059694,Arkansas Hwy Patrol,,,Other
7059694,MDOT,,,Other
7059694,Mississippi Hwy Patrol,,,Other
7062468,AMERICAN RIVER TRANSPORTATION CO,"4528 S BROADWAY
ARTCO STL
ST. LOUIS, Missouri 63111
UNITED STATES",Primary,Other
7063899,KIRBY INLAND MARINE LP,"PO BOX 1745
HOUSTON, Texas 77251
UNITED STATES",Primary,Other
7063899,LOUISIANA STATE DEPT OF TRANSPORTATION,"LA. STATE DEPT OF        
TRANSPORTATION           
1201 CAPITOL ACCESS ROAD ROOM 506
P.O. BOX 94245
BATON ROUGE, Louisiana 70804-9245
UNITED STATES",Primary Place of Business,Other
7063899,MAIN IRON WORKS LLC,"148 FERRY ROAD
PO BOX 2617
HOUMA, Louisiana 70361
UNITED STATES",Primary Place of Business,Other
7066589,Laboratory Corporation of America,"1904 T.W. Alexander Dr.
Research Triangle Park, North Carolina 27709
UNITED STATES",Primary Place of Business,Witness
7067287,ANKER SHIPPING,"6TH FLOOR ST MAGNUS HOUSE 3 LOWER THAMES STREET LONDON EC3R 6HD
LONDON
UNITED KINGDOM",Primary Place of Business,Subject of Investigation
7068541,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
7073267,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
7075692,SETTOON CONSTRUCTION INC,"1081 HWY 70 S
PIERRE PART, Louisiana 70339
UNITED STATES",Primary Place of Business,Other
7080130,USCG  SECTOR ST PETERSBURG,"600 8TH AVE SOUTH
ST PETERSBURG, Florida 33701
UNITED STATES",Primary,Other
7085489,SEABRIDGE INC,"178 INDUSTRIAL AVENUE
PITI, Guam 96915
UNITED STATES",Primary Place of Business,Subject of Investigation
7087139,D'ONOFRIO GENERAL CONTRACTORS CORP,"202 28TH ST
BROOKLYN, New York 11232
UNITED STATES",Primary,Witness
7087139,MILLER'S LAUNCH INC,"PIER 7 1/2
STATEN ISLAND, New York 10301
UNITED STATES",Primary Place of Business,Witness
7088837,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
7088930,EXCELL MARINE CORPORATION,"8220 NORTHCREEK DRIVE    
SUITE 220
CINCINNATI, Ohio 45236
UNITED STATES",Primary Place of Business,Other
7089506,"AMHERST INDUSTRIES, INC.","#2 PORT AMHERST DRIVE
CHARLESTON, West Virginia 25306
UNITED STATES",Primary Place of Business,Subject of Investigation
7089903,ATLAS HOLDINGS THREE LLC,"508A EAST INDIAN RIVER RD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Subject of Investigation
7089903,LUCKSTONE,"4608 BAINBRIDGE BOULEVARD
CHESAPEAKE, Virginia 23320
UNITED STATES",Mailing,Subject of Investigation
7093422,STERLING EQUIPMENT INC,"555 SOUTH STREET
QUINCY, Massachusetts 02169
UNITED STATES",Primary Place of Business,Other
7093422,STERLING EQUIPMENT LLC,"555 SOUTH STREET
QUINCY, Massachusetts 02169
UNITED STATES",Primary Place of Business,Other
7098825,SALISBURY TOWING LLC,"870 GREENBRIER CIRCLE SUITE 601
CHESAPEAKE, Virginia 23320
UNITED STATES",Primary Place of Business,Subject of Investigation
7098825,VULCAN CONSTRUCTION MATERIALS LLC,"1061 DOVER ROAD
GRAND RIVERS, Kentucky 42045
UNITED STATES",Primary Place of Business,Subject of Investigation
7100455,COASTAL TOWING LLC,"17862 W MAIN ST STE A
PO BOX 1555
GALLIANO, Louisiana 70354
UNITED STATES",Primary Place of Business,Subject of Investigation
7100455,CVITANOVIC TOWING LLC,"130 WOODCHASE ST
BELLE CHASSE, Louisiana 70037
UNITED STATES",Primary Place of Business,Subject of Investigation
7100455,Louisiana Dept. of Transportation and Development,"1201 Capitol Access Road
PO Box 94245
Att: Operations
Baton Rouge, Louisiana 70804-9245
UNITED STATES",Primary,Subject of Investigation
7100978,Demex Construction Services,"32745 Walker Road STE B
Avon Lake, Ohio 44012
UNITED STATES",Mailing,Subject of Investigation
7103577,INTRACOASTAL MARINE INC,"500 Barnes Road
Chesapeake, Virginia 23324
UNITED STATES",Primary,Subject of Investigation
7103577,VDOT,"VDOT                     
SUFFOLK DISTRICT         
1700 NORTH MAIN STREET   
SUFFOLK, Virginia 23434
UNITED STATES",Primary Place of Business,Other
7104258,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
7104477,"CENTRAL MARITIME, L.L.C","5575 Highway 1
PO Box 217
Lockport, Louisiana 70374
UNITED STATES",Primary,Other
7104477,TURN SERVICES LLC,"3333 Chartres Street
New Orleans, Louisiana 70117
UNITED STATES",Primary Place of Business,Other
7106389,DIAMOND B INDUSTRIES LLC,"4918 SOUTH LEWIS STREET
PO BOX 10310
NEW IBERIA, Louisiana 70562
UNITED STATES",Primary Place of Business,Other
7111325,CITY OF CHESAPEAKE,"P.O. BOX 15225
CHESAPEAKE, Virginia 23320-0225
UNITED STATES",Primary Place of Business,Other
7111325,DANN OCEAN TOWING,"3670 S WEST SHORE BLVD
TAMPA, Florida 33629-8236
UNITED STATES",Mailing,Subject of Investigation
7111325,Skanska,"295 Bendix Rd, Suite 400
Virginia Beach, Virginia 23452
UNITED STATES",Work,Other
7111325,TIDEWATER CONSTRUCTION CORP,"809 S MILITARY HIGHWAY
VIGINIA BEACH, Virginia 23462
UNITED STATES",Primary Place of Business,Other
7112186,HINES FURLONG LINE INC,"4015 HILLSBORO PIKE SUITE 202
PO BOX 150809
NASHVILLE, Tennessee 37215
UNITED STATES",Primary Place of Business,Other
7114646,MYRICK MARINE CONTRACTING CORP,"PO BOX 60697
SAVANNAH, Georgia 31420-0697
UNITED STATES",Primary Place of Business,Other
7114724,HENRY MARINE SERVICE INC,"12 CRAIG AVENUE
STATEN ISLAND, New York 10307
UNITED STATES",Primary Place of Business,Other
7114724,MONMOUTH COUNTY BRIDGE DEPARTMENT,,,Other
7115120,BUNNELL INC.,"2820 SW 79 Court
Miami, Florida 33155
UNITED STATES",Primary,Subject of Investigation
7119493,North Star,,,Subject of Investigation
7120323,LA CARRIERS LLC,"725 INDUSTRIAL PARK ROAD
PO BOX 1626
LAROSE, Louisiana 70373
UNITED STATES",Primary Place of Business,Other
7120914,WHITAKER MARINE GROUP LLC,"1014 STANTON ROAD, STE. F
DAPHNE, Alabama 36526
UNITED STATES",Primary Place of Business,Other
7121911,BREWSTER MARINE LLC,"111 EAST LACEY ROAD
PO BOX 153
FORKED RIVER, New Jersey 08731
UNITED STATES",Primary Place of Business,Subject of Investigation
7123796,AL CENAC TOWING LLC,"1211 BAYOU LACARPE RD
PO BOX 1791
HOUMA, Louisiana 70363
UNITED STATES",Primary Place of Business,Subject of Investigation
7123796,CSX TRANSPORTATION,"P. O. BOX 1030
MOBILE, Alabama 36633
UNITED STATES",Primary Place of Business,Subject of Investigation
7128338,"BLESSEY ENTERPRISES, INC.","1515 RIVER OAKS RD EAST
HARAHAN, Louisiana 70123
UNITED STATES",Primary,Other
7128347,MATERIAL SERVICE CORPORATION,"125 N INDEPENDENCE BLVD
ROMEOVILLE, Illinois 60446
UNITED STATES",Primary Place of Business,Other
7130206,SOUTHERN TOWING,"1874 THOMAS ROAD
MEMPHIS, Tennessee 38134
UNITED STATES",Primary,Other
7131685,CANAL BARGE COMPANY INC,"835 Union Street, Suite 300
NEW ORLEANS, Louisiana 70112
UNITED STATES",Primary,Subject of Investigation
7131713,BROUSSARD BROTHERS INC,"501A SOUTH MAIN STREET
PO BOX 1740
ABBEVILLE, Louisiana 70511
UNITED STATES",Primary Place of Business,Other
7139170,CENTERLINE LOGISTICS,"910 SW SPOKANE ST
SEATTLE, Washington 98134
UNITED STATES",Primary Place of Business,Other
7139170,HARLEY MARINE SPECIAL LEASING LLC,"910 SW SPOKANE STREET
SEATTLE, Washington 98134
UNITED STATES",Primary Place of Business,Other
7145648,SERODINO INCORPORATED,"140 NORTH MARKET ST.
CHATTANOOGA, Tennessee 37405
UNITED STATES",Primary Place of Business,Other
7147215,AMERICAN RIVER TRANSPORTATION CO,"4528 SOUTH BROADWAY
PO BOX 2889
SAINT LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Other
7147215,AMERICAN RIVER TRANSPORTATION CO LLC,"8400 RIVER ROAD (WAGGAMAN)
PO BOX 656
AMA, Louisiana 70031
UNITED STATES",Primary Place of Business,Other
7147215,ILLINOIS DOT,"2300 SOUTH DIRKSEN PKWY
SPRINGFIELD, Illinois 62764
UNITED STATES",Primary Place of Business,Other
7148288,AMERICAN COMMERCIAL BARGE LINE COMPANY,"PO BOX 610             
1701 EAST MARKET ST
JEFFERSONVILLE, Indiana 47131
UNITED STATES",Primary Place of Business,Other
7149432,COTTRELL CONTRACTING CORPORATION,"328 N BATTLEFIELD BLVD
CHESAPEAKE, Virginia 23320
UNITED STATES",Primary Place of Business,Other
7149432,FLORIDA DEPARTMENT OF TRANSPORTATION,"Tampa Office
2916 Leslie Rd.
Tampa, Florida 83619
UNITED STATES",Work,Witness
7149432,FLORIDA FISH AND WILDLIFE CONSERVATION COMMISSION,"11201 N. MCKINLEY DRIVE
TAMPA, Florida
UNITED STATES",Primary,Witness
7149432,P&L TOWING AND TRANSP0RTATION INC,"14501 SW 21 STREET
DAVIE, Florida 33325
UNITED STATES",Primary Place of Business,Other
7149432,P&L TOWING AND TRANSP0RTATION INC,"14501 SW 21 STREET
DAVIE, Florida 33325
UNITED STATES",Primary Place of Business,Other
7149432,TUG ANGLER INCORPORATED,"328 N BATTLEFIELD BLVD
CHESAPEAKE, Virginia 23320
UNITED STATES",Primary Place of Business,Other
7149788,M BOWLING INC,"503 B FIFTH ST
PO BOX 491
HENDERSON, Kentucky 42419
UNITED STATES",Primary Place of Business,Subject of Investigation
7150184,RIVER DOCKS INC,"2400 WEST WATER ST
Peru, Illinois 61354
UNITED STATES",Primary Place of Business,Other
7152962,FLORIDA MARINE TRANSPORTERS,"2360 Fifth Street
Mandeville, Louisiana 70471
UNITED STATES",Primary,Other
7153208,Zealous Energy Services,"P.O. Box 92007
Lafayette, Louisiana 70509
UNITED STATES",Mailing,Other
7153612,DAIGLE TOWING SERVICE LLC,"9962 HWY 23
BELLE CHASSE, Louisiana 70037
UNITED STATES",Primary Place of Business,Other
7153835,FLORIDA MARINE TRANSPORTERS,"2360 Fifth Street
Mandeville, Louisiana 70471
UNITED STATES",Primary,Other
7154005,ENTERPRISE MARINE SERVICES LLC,"141 BAYOU DULARGE ROAD
PO BOX 3817
HOUMA, Louisiana 70361
UNITED STATES",Primary Place of Business,Other
7154083,INLAND MARINE SERVICE INC,"1700 PETERSBURG RD
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7156590,ERIC PAKE JR CONSTRUCTION INC,"135 PAKE ROAD
BEAUFORT, North Carolina 28516
UNITED STATES",Primary Place of Business,Subject of Investigation
7160825,ADM ARTCO,"P.O. Box 50
La Salle, Illinois 61301
UNITED STATES",Primary,Other
7162265,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
7162295,EVANSVILLE MARINE SERVICE INC,"2300 BROADWAY AVE
PO BOX 6048
EVANSVILLE, Indiana 47719
UNITED STATES",Primary Place of Business,Other
7164248,CROUNSE CORPORATION,"400 MARINE WAY
PO BOX 360
PADUCAH, Kentucky 42002-0360
UNITED STATES",Primary Place of Business,Subject of Investigation
7165065,NORFOLK TUG COMPANY,"508A EAST INDIAN RIVER ROAD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Other
7165065,OCEAN VIEW MARINE LLC,"508A E INDIAN RIVER RD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Other
7165562,BELL HAVEN LLC,"1520 BELLE VIEW BLVD STE 600
ALEXANDRIA, Virginia 22307-6531
UNITED STATES",Primary Place of Business,Subject of Investigation
7166218,WESTERN RIVERS BOAT MANAGEMENT,"2308 S FOURTH ST
PO BOX 300
PADUCAH, Kentucky 42002
UNITED STATES",Mailing,Other
7166361,MAGNOLIA MARINE TRANSPORT,"2829 LAKELANMD DRIVE, SUITE 2000
JACKSON, Mississippi 39215
UNITED STATES",Primary,Other
7169124,CITY OF CHESAPEAKE,,,Other
7169124,HAYS TUG & LAUNCH SERVICE INC,"9 RABBIT RUN
WALLINGFORD, Pennsylvania 19086
UNITED STATES",Primary Place of Business,Other
7169124,P&M BRICK LLC,"2170 RIVER ROAD
PO BOX 890
COEYMANS, New York 12045
UNITED STATES",Primary Place of Business,Other
7169124,RABBIT RUN TOWING COMPANY,"1670 GARNET MINE
GARNET VALLEY, Pennsylvania 19060
UNITED STATES",Primary Place of Business,Other
7169124,"TIDEWATER MARINE, LLC","601 POYDRAS STREET, SUITE 1900
NEW ORLEANS, Louisiana 70130
UNITED STATES",Primary Place of Business,Other
7169473,FLORIDA DEPARTMENT OF TRANSPORTATION,"Tampa Office
2916 Leslie Rd.
Tampa, Florida 83619
UNITED STATES",Work,Other
7169473,KELLY BROTHERS INC,"15775 PINE RIDGE ROAD
FT MYERS, Florida 33908-2632
UNITED STATES",Primary Place of Business,Subject of Investigation
7169846,MARQUETTE TRANSPORTATION,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
7170867,FRAGER ENTERPRISES INC,"14101 PARKVALE ROAD
ROCKVILLE, Maryland 20853
UNITED STATES",Primary Place of Business,Subject of Investigation
7171835,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Subject of Investigation
7174507,OMA MCCALL INC,"154 LEESBURG STREET      
POST OFFICE BOX 186
CAMERON, Louisiana 70631-0186
UNITED STATES",Primary Place of Business,Other
7174651,INLAND MARINE SERVICE,"1700 PETERSBURG RD.
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7175455,WHITE RIVER BARGE INC,"1906 HWY 38 W
PO BOX 277
DES ARC, Arkansas 72040
UNITED STATES",Primary Place of Business,Subject of Investigation
7176810,ERICSON & JENSON,"BOX 2553
FT MEYERS BEACH, Florida 33932
UNITED STATES",Primary Place of Business,Witness
7176810,LIBERTY I INCORPORATED,"2609 SEASHORE DRIVE
SEABROOK, Texas 77586
UNITED STATES",Primary Place of Business,Subject of Investigation
7177820,SEAWARD MARINE,"5409 BEAMON ROAD
NORFOLK, Virginia 23515
UNITED STATES",Primary Place of Business,Subject of Investigation
7177820,WEEKS MARINE INC,"4 COMMERCE DR
CRANFORD, New Jersey 07016
UNITED STATES",Primary Place of Business,Subject of Investigation
7177876,ACBL VESSELS LLC,"1701 E MARKET ST
PO BOX 610
JEFFERSONVILLE, Indiana 47130
UNITED STATES",Primary Place of Business,Other
7178188,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7178294,AMERICAN COMMERCIAL BARGE LINE COMPANY,"PO BOX 610             
1701 EAST MARKET ST
JEFFERSONVILLE, Indiana 47131
UNITED STATES",Primary Place of Business,Other
7178294,INLAND MARINE SERVICE INC,"1700 PETERSBURG RD
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7179196,INTRACOASTAL TUG AND BARGE COMPANY LLC,"1007 CAMELLIA BLVD SUITE 100 (LAFAYETTE,LA)
PO BOX 577
MAURICE, Louisiana 70555
UNITED STATES",Primary Place of Business,Subject of Investigation
7180485,INLAND MARINE SERVICE,"1700 PETERSBURG RD
P.O. BOX 598
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7180564,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
P.O. BOX 23049
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7182372,CHINA CLASSIFICATION SOCIETY,"9 Dongzhimen Nan Da Jie
Beijing
CHINA",Primary Place of Business,Other
7182372,"COSCO SHIPPING BULK CO., LTD.","ROOM 904, NO. 162, GANGQIAN DADAONAN, NASHA DISTRICT, GUANGZHOU, CHINA
GUANGZHOU
CHINA",Home/Primary Residence,Subject of Investigation
7182372,Feng Hui Hai Shipping Limited,"50-51/F Cosco Tower, 183 Queens Road Central
Hong Kong
CHINA",Mailing,Subject of Investigation
7183087,P&L TOWING AND TRANSP0RTATION INC,"14501 SW 21 STREET
DAVIE, Florida 33325
UNITED STATES",Primary Place of Business,Other
7183088,EXCELL MARINE CORP,"3801 CLARKS RIVER RD
PADUCAH, Kentucky 42003
UNITED STATES",Mailing,Other
7185746,EXCELL MARINE CORPORATION,"502 SECOND STREET EXTENSION
PO BOX 534
SOUTH POINT, Ohio 45680
UNITED STATES",Primary Place of Business,Subject of Investigation
7186312,KIRBY INLAND MARINE LP,"18350 Market Street
Channelview, Texas 77530
UNITED STATES",Primary,Subject of Investigation
7194439,AMERICAN RIVER TRANSPORTATION CO,"4528 SOUTH BROADWAY
PO BOX 2889
SAINT LOUIS, Missouri 63111
UNITED STATES",Primary Place of Business,Other
7194593,SCF Towing,"123 Ponderosa Road
St. Rose, Louisiana 70067
UNITED STATES",Primary Place of Business,Other
7195205,HARVEY GULF INTERNATIONAL,"INTERNATIONAL MARINE, LLC
701 POYDRAS ST. STE 3700
NEW ORLEANS, Louisiana 70139
UNITED STATES",Primary,Subject of Investigation
7196068,SOUTHERN TOWING COMPANY,"1874 THOMAS ROAD
MEMPHIS, Tennessee 38134
UNITED STATES",Primary Place of Business,Other
7196735,AMERICAN BUREAU OF SHIPPING,,,Other
7196735,FLEUR DE LIS MARINE LLC,"1423 WHITNEY AVE
GRETNA, Louisiana 70056
UNITED STATES",Primary Place of Business,Subject of Investigation
7196735,LOUISIANA INTERNATIONAL MARINE,"1423 WHITNEY AVENUE
Gretna, Louisiana 70056
UNITED STATES",Primary Place of Business,Subject of Investigation
7196735,Sabine Surveyors LTD,"2424 Edenborn Ave. Suite 620
Metairie, Louisiana 70001
UNITED STATES",Primary Place of Business,Other
7196735,"Swift Water Consultants, LLC","821 S. Newport Ave.
Tampa, Florida 33606
UNITED STATES",Primary,Other
7196735,TRAILER BRIDGE INC,"10405 NEW BERLIN ROAD E
Jacksonville, Florida 32226
UNITED STATES",Primary Place of Business,Subject of Investigation
7196735,"Work Cat Florida, LLC","821 South Newport Ave.
Tampa, Florida 33606
UNITED STATES",Primary Place of Business,Other
7199416,MARQUETTE TRANSPORTATION COMPANY INC,"150 BALLARD CIRCLE
Paducah, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
7201371,BAY SHORE FISHING CORP,"90 CEDAR POINT DRIVE
WEST ISLIP, New York 11795
UNITED STATES",Primary Place of Business,Subject of Investigation
7201960,SCF Towing,"123 Ponderosa Road
St. Rose, Louisiana 70067
UNITED STATES",Primary Place of Business,Subject of Investigation
7202620,"Barge Maintenance Consulting, LLC","240 Southview Road
McDonald, Pennsylvania 15057
UNITED STATES",Primary,Other
7202620,CROUNSE CORPORATION,"400 MARINE WAY
PO BOX 360
PADUCAH, Kentucky 42002-0360
UNITED STATES",Primary Place of Business,Other
7202822,ARTCO,"ARTCO/TULANE FLEET       
PO BOX 656
AMA, Louisiana 70031
UNITED STATES",Primary Place of Business,Other
7214347,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Subject of Investigation
7214626,FLORIDA MARINE LLC,"2360 FIFTH STREET
MANDEVILLE, Louisiana 70471
UNITED STATES",Primary Place of Business,Subject of Investigation
7219367,MIDDLE RIVER MARINE LLC,"19001 OLD LAGRANGE RD
MOKENA, Illinois 60448
UNITED STATES",Primary Place of Business,Other
7220485,CRUISE NAPLES INC,"1200 5TH AVE S
NAPLES, Florida 34102
UNITED STATES",Primary Place of Business,Witness
7220485,PURE FLORIDA CHARTERS,"1200 5th Avenue South
Naples, Florida 34102
UNITED STATES",Mailing,Witness
7233939,ILLINOIS MARINE TOWING INC,"203 N OTTAWA STREET STE 200
JOLIET, Illinois 60432
UNITED STATES",Primary Place of Business,Other
7234829,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Subject of Investigation
7235868,TOM'S MARINE & SALVAGE LLC,"2009 JEAN LAFITTE BLVD
LAFITTE, Louisiana 70067
UNITED STATES",Primary Place of Business,Subject of Investigation
7238210,ACBL VESSELS LLC,"1701 E MARKET ST
PO BOX 610
JEFFERSONVILLE, Indiana 47130
UNITED STATES",Primary Place of Business,Other
7250622,INLAND MARINE SERVICE,"1700 PETERSBURG RD.
PO BOX 598
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7253957,ARMY CORPS OF ENGINEERS,"ACOE LOUISVILLE KY
2605 SHIPPINGPORT
LOUISVILLE, Kentucky 40212
UNITED STATES",Mailing,Subject of Investigation
7255203,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7258001,BRIDGEPORT AND PORT JEFFERSON STEAMBOAT CO.,"102 WEST BROADWAY
PORT JEFFERSON, New York 11777
UNITED STATES",Primary Place of Business,Other
7260894,NORFOLK TUG COMPANY,"508A EAST INDIAN RIVER ROAD
NORFOLK, Virginia 23523
UNITED STATES",Primary Place of Business,Subject of Investigation
7261883,AMERICAN COMMERCIAL BARGE LINES LLC,"PO BOX 598
1700 PETERSBURG RD
HEBRON, Kentucky 41048
UNITED STATES",Mailing,Other
7263651,CANAL BARGE COMPANY INC,"835 Union Street, Suite 300
NEW ORLEANS, Louisiana 70112
UNITED STATES",Primary,Other
7268450,FMT INDUSTRIES LLC,"2360 FIFTH ST
MANDEVILLE, Louisiana 70471
UNITED STATES",Primary Place of Business,Other
7269408,KELLY BROTHERS INC,"15775 PINE RIDGE ROAD
FT MYERS, Florida 33908-2632
UNITED STATES",Primary Place of Business,Other
7272634,ATLANTIC COAST INDUSTRIAL LLC,"1480 POINT HARBOR RD
WILMINGTON, North Carolina 28401-2522
UNITED STATES",Primary Place of Business,Other
7290655,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Subject of Investigation
7291363,CITY OF CHESAPEAKE,"P.O. BOX 15225
CHESAPEAKE, Virginia 23320-0225
UNITED STATES",Primary Place of Business,Other
7291363,Intracoastal Marine,"500 Barnes Road
Chesapeake, Virginia 23324
UNITED STATES",Primary,Subject of Investigation
7294564,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
PO BOX 23049
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7295041,CROUNSE CORPORATION,"400 MARINE WAY
PO BOX 360
PADUCAH, Kentucky 42002-0360
UNITED STATES",Primary Place of Business,Other
7297156,ILLINOIS MARINE TOWING INC,"203 N OTTAWA STREET STE 200
JOLIET, Illinois 60432
UNITED STATES",Primary Place of Business,Other
7298042,VANE LINE BUNKERING INC.,"2100 FRANKFURST AVENUE
BALTIMORE, Maryland 21226
UNITED STATES",Mailing,Subject of Investigation
7306694,LOUISIANA DEPARTMENT OF TRANSPORTATION AND DEVELOPMENT,"ATTN: STEVE C SIBLEY 
DOTD HQ ANNEX BLDG 2ND FL ROOM N-223
1212 EAST HIGHWAY DR
BATON ROUGE, Louisiana 70802
UNITED STATES",Primary Place of Business,Other
7306694,TOM'S MARINE & SALVAGE LLC,"2009 JEAN LAFITTE BLVD
LAFITTE, Louisiana 70067
UNITED STATES",Primary Place of Business,Subject of Investigation
7306694,TRIPLE T MARINE LLC,"3520 PLYMOUTH PLACE
NEW ORLEANS, Louisiana 70131
UNITED STATES",Primary Place of Business,Subject of Investigation
7307654,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7311352,ASHTON MARINE LLC,"329 West Circle Drive
North Muskegon, Michigan 49445
UNITED STATES",Mailing,Other
7311352,DANN OCEAN TOWING,,,Other
7312141,"CENTRAL MARINE LOGISTICS, INC.","445 N. Broad Street
Griffith, Indiana 46319-2223
UNITED STATES",Primary Place of Business,Other
7312141,STATE STREET BANK AND TRUST CO,"CENTRAL MARINE LOGISTICS 
445 N BROAD ST
Griffith, Indiana 46319
UNITED STATES",Primary Place of Business,Other
7313513,THE BRIDGEPORT & PORT JEFFERSON STEAMBOAT CO.,"102 WEST BROADWAY
PORT JEFFERSON, New York 11777
UNITED STATES",Primary,Subject of Investigation
7318825,MAGNOLIA MARINE TRANSPORT COMPANY,"2829 LAKELAND DRIVE SUITE 1502
FLOWOOD, Mississippi 39232
UNITED STATES",Primary Place of Business,Other
7319479,FMT INDUSTRIES LLC,"2360 FIFTH ST
MANDEVILLE, Louisiana 70471
UNITED STATES",Primary Place of Business,Other
7321628,MARQUETTE TRANSPORTATION COMPANY LLC,"150 BALLARD CIRCLE
PADUCAH, Kentucky 42001
UNITED STATES",Primary Place of Business,Other
7330877,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
7334895,EASTERN MEDITERRANEAN MARITIME LIMITED,"Felbaweg 10, 9494 Schaan, Lienchtenstein 69, Grigoriou Lampraki St
Glyfada 166 75,
GREECE",Primary Place of Business,Other
7334895,MAINE DEPT OF TRANSPORTATION,"16 STATE HOUSE STATION
AUGUSTA, Maine 04333
UNITED STATES",Primary Place of Business,Other
7339385,CROUNSE CORPORATION,"400 MARINE WAY
PO BOX 360
PADUCAH, Kentucky 42002-0360
UNITED STATES",Primary Place of Business,Other
7341471,TENNESSEE VALLEY TOWING INC,"4520 Clarks River Road
Paducah, Kentucky 42003
UNITED STATES",Primary Place of Business,Other
7350432,WANCHESE FISH COMPANY,"48 WATER STREET
HAMPTON, Virginia 23663
UNITED STATES",Primary Place of Business,Subject of Investigation
7350964,BRIDGEPORT AND PORT JEFFERSON STEAMBOAT CO.,"102 WEST BROADWAY
PORT JEFFERSON, New York 11777
UNITED STATES",Primary Place of Business,Other
7351117,"JF BRENNAN COMPANY, INC","818 BAINBRIDGE STREET
LA CROSSE, Wisconsin 54603
UNITED STATES",Primary Place of Business,Other
7351117,MACKINAC BRIDGE AUTHORITY,"333 INTERSTATE 75
MACKINAC, Michigan 49781-9508
UNITED STATES",Primary,Other
7351177,INGRAM BARGE COMPANY LLC,"4400 HARDING PIKE
NASHVILLE, Tennessee 37205
UNITED STATES",Primary Place of Business,Other
