activity_id,waterway_role,description,lat,long,waterway_name
6539386,Location,CHICAGO & NORTHWESTERN RAILROAD BRIDGE,40.5539055555556,-89.6752611111111,ILLINOIS
6542218,Location,Interstate 10 Bridge crossing the San Jacinto River,29.79303879408393,-95.06084060668806,SAN JACINTO RIVER
6545254,Location,MM 282 Upper Mississippi River,39.443333333333335,-91.033833333333334,MISSISSIPPI-UP
6545827,Location,MM 183 UMR,38.6705,-90.18516666666666,MISSISSIPPI-UP
6547162,Location,CHICAGO & NORTHWESTERN RAILROAD BRIDGE,40.5539055555556,-89.6752611111111,ILLINOIS
6547780,Location,"Larkspur Ferry Terminal in Larkspur, California",37.944517917127186,-122.50760650633875,San Francisco Bay
6549120,Location,MM 383 UMR,40.621833333333335,-91.3135,MISSISSIPPI-UP
6549769,Location,MM 282 UMR,39.445654156345491,-91.031518936156615,MISSISSIPPI-UP
6549881,Location,Purple People Bridge Channel Span,39.098068443886724,-84.497582674028251,OHIO
6550114,Location,Bayou Dularge Birdge,29.568360942892848,-90.7207689285276,GIWW-WEST
6558400,Location,HANNIBAL RAILROAD DRAWBRIDGE,39.7242194444444,-91.3623444444444,MISSISSIPPI-UP
6564256,Location,"Bayou Blue Bridge, Mile Marke 49.8 on the ICW",29.576233333333334,-90.603683333333336,GIWW-WEST
6564279,Location,MM 7.6 UMR,37.023163716717519,-89.2090759277345,MISSISSIPPI-UP
6572470,Location,MM 184 UMR MERCHANTS RAILROAD BRIDGE,38.6746138888889,-90.1865972222222,MISSISSIPPI-UP
6572678,Location,"Ottawa Railroad Bridge, Ottawa, IL - MM 239.5",41.341552052767383,-88.8458404541017,ILLINOIS
6575704,Location,Louisiana R/R Bridge,39.445471883842437,-91.033493041991846,MISSISSIPPI-UP
6575883,Location,"Mile Marker 7.6, Green River",37.878611013482612,-87.411456923019344,GREEN
6576405,Location,Houma Navigation Canal Swing Bridge,29.56875,-90.7157,HOUMA NAVIGTION CANAL
6576603,Location,MM1 Monongahela River,40.433554528423564,-79.9983057975794,MONONGAHEL
6578123,Location,Southern Rail Road Bridge MM 472.5 Ohio River,39.098238410768204,-84.541777897209371,OHIO
6579728,Location,MM 126.5 on the Cumberland River (IVO RJ COREMAN R/R BRIDGE).,36.5225242839369,-87.364737391594247,CUMBERLAND
6579980,Location,West Port Arthur Bridge,29.823397095878509,-93.964396476744426,GIWW-WEST
6580073,Location,POLA 126,33.762761054266164,-118.27663062581902,San Pedro Bay
6580651,Location,IVO mile marker 189.9 at the Jefferson Street Bridge on the Cumberland River.,36.175827004175162,-86.780245768884839,CUMBERLAND
6580806,Location,Gilmerton Bridge,36.775311694385586,-76.294647216800527,Elizabeth River
6585635,Location,Sabula R/R Bridge (MM 535 UMR),42.06433333333333,-90.168,MISSISSIPPI-UP
6586080,Location,"San Francisco Ferry Terminal - San Francisco, California",37.797266666666665,-122.39253333333333,San Francisco Bay
6586942,Location,"Elgin, Joliet & Eastern Railway bridge MM 290",41.520539370282677,-88.087495534477725,ILLINOIS
6588071,Location,"Pungo Ferry Bridge, ICW",36.614546174056819,-76.050173273035185,North Landing River
6588951,Location,MM 282 UMR Louisiana R/R Bridge,39.443333333333335,-91.033833333333334,MISSISSIPPI-UP
6589325,Location,CMB 126.5,36.5226378997292,-87.3647159817698,CUMBERLAND
6589741,Location,CSX TRANS. (HOT METAL) RAILROAD BRIDGE,40.41468762319586,-79.8970470428495,MONONGAHEL
6591299,Location,LMR MM 612.9,34.035549059694254,-90.886722564697166,MISSISSIPPI-LO
6592883,Location,Big Sandy River MM 1,38.4030746421053,-82.594812870027468,BIG SANDY
6592883,Location,Big Sandy River MM 3.5,38.367383297747253,-82.596615314485533,BIG SANDY
6593218,Location,"MM 180 UMR, Martin Luther King Jr Highway bridge, currently under construction.",38.63075000777318,-90.1775894165043,MISSISSIPPI-UP
6593639,Location,Parkersburg Railroad Bridge,39.27117979928915,-81.565922856333117,OHIO
6593759,Location,Dulac Pontoon Bridge,29.38465,-90.73,HOUMA NAVIGTION CANAL
6593865,Location,Sabula RR Bridge,42.06433333333333,-90.168,MISSISSIPPI-UP
6595771,Location,MM 56 IL River at Florence HWY Bridge,39.6325,-90.606833333333327,ILLINOIS
6598794,Location,Spuyten Duyvil Creek,40.848509076118219,-73.9372123745708,Hudson River
6599337,Location,"Louisiana, MO UMR MM 282",39.445775814586064,-91.033933630345473,MISSISSIPPI-UP
6599569,Location,MM 6.1 MON,40.397726042670079,-79.933308348098677,MONONGAHEL
6599593,Location,"Intracoastal Waterway, southwest side of Bayou Dularge Bridge.",29.568283333333333,-90.721266666666665,GIWW-WEST
6601393,Location,Marseilles Lock - ILR MM 244,41.330225664481688,-88.763764858247,ILLINOIS
6602328,Location,"Intracoastal Waterway, south west side of Bayou Dularge Bridge.",29.568283333333333,-90.721266666666665,GIWW-WEST
6602370,Location,Warren County Railroad Bridge,32.313381526143843,-90.902978789462239,MISSISSIPPI-LO
6603641,Location,"Chicago Sanitary and Ship Canal MM300.7 - Lemont, IL",41.6791,-87.9999,ILLINOIS
6603647,Location,Ohio River Mile Marker 604,38.266100433933168,-85.7500562667856,OHIO
6604901,Location,MM 56 ILR Florence Hwy Bridge,39.6325,-90.606833333333327,ILLINOIS
6605194,Location,MM 941 OHR,37.136738446189092,-88.685619836155581,OHIO
6606581,Location,"Canadian National Railroad Bridge, MM MM 319.6 Chicago Sanitary and Ship Canal - Chicago, IL",41.860924048739719,-87.634543936746326,IL WWY N.
6606812,Location,ILLINOIS CENTRAL RAILROAD BRIDGE (Facility ID: 98000489) at MM 225.1.,41.321877183837188,-89.083222292783574,ILLINOIS
6607357,Location,Illinois River MM 160.7,40.667501322601971,-89.6116652170801,ILLINOIS
6609850,Location,"MM 327.9, Calumet River, Chicago IL",41.666287394688595,-87.56395438484364,IL WWY SAG
6609925,Location,Vicksburg Railway and Highway Bridge - MM 435.8 LMR,32.314876078846986,-90.905854157926612,MISSISSIPPI-LO
6612177,Location,Cumberland River mile marker 185.2,36.183611417827088,-86.831949454081837,CUMBERLAND
6612921,Location,"Sunshine Bridge, LMR",30.098386690093793,-90.911486289432617,MISSISSIPPI-LO
6614921,Location,ILR MM 56 FLORENCE HIGHWAY DRAWBRIDGE,39.6328333333333,-90.6077972222222,ILLINOIS
6615184,Location,Approx. North of Middle Ground on LIS,41.068162226725256,-73.146090654541851,Long Island Sound
6616783,Location,Lapalco Bridge,29.871,-90.06986666666667,GIWW-WEST
6617509,Location,North Landing Bridge,36.717783333333337,-76.100283333333337,North Landing River
6618427,Location,"Carquinez Strait, Buoy 23; West of the Benicia Bridge",38.040273695599,-122.13103551696938,Suisun Bay
6624408,Location,"San Jacinto River, Highway I-10 Bridge",29.792544283490358,-95.061827659605484,SAN JACINTO RIVER
6625760,Location,Chickasaw Creek CSX RR Bridge,30.737465805247083,-88.044620745034308,MOBILE
6631583,Location,HELENA BRIDGE,34.4962194444444,-90.5869722222222,MISSISSIPPI-LO
6631583,Location,MM 661 LMR,34.496545738609477,-90.587492365381522,MISSISSIPPI-LO
6631918,Location,"San Francisco Bay; San Francisco, California",37.838333333333331,-122.42516666666667,San Francisco Bay
6633712,Location,"Huey P. Long Bridge, MM 106, Lower Mississippi",29.943461838093896,-90.168405532836644,MISSISSIPPI-LO
6633794,Location,MM 435.8 LMR,32.314781579282425,-90.905606294099513,MISSISSIPPI-LO
6634967,Location,Wheeler L&D,34.792205181081862,-87.661909831985042,TENNESSEE
6637350,Location,"Harvey Canal, Mile 7",29.971216666666667,-90.024133333333339,GIWW-EAST
6637984,Location,Illinois Central Railroad Bridge - ILR MM225.5 - LaSalle Illinois,41.321604034880004,-89.083997849744136,ILLINOIS
6638286,Location,"Huey P. Long Bridge, MM 106, Lower Mississippi River",29.944279947281135,-90.168319702148423,MISSISSIPPI-LO
6638633,Location,"MM331.7 of Calumet River, Chicago IL",41.718133530751842,-87.543169371486911,IL WWY SAG
6640057,Location,MM 435.7 LMR,32.313697330274437,-90.906549453735153,MISSISSIPPI-LO
6641910,Location,"Norfolk Southern Railway Bridge (Jackson, AL)",31.494523951298724,-87.907387553537333,TOMBIGBEE
6642311,Location,"Indiana Avenue Bridge, MM 322.3 on the Calumet River",41.650684311728504,-87.6207468509678,IL WWY SAG
6642387,Location,MM 100 TNR,36.017747840243523,-87.999640922818216,TENNESSEE
6642419,Location,Monongahela River mile 14,40.358002419421517,-79.842974829449332,MONONGAHEL
6646064,Location,"Green River, mile marker 8",37.862366042956417,-87.412883698941442,GREEN
6647296,Location,Sabula RR Drawbridge,42.06433333333333,-90.168,MISSISSIPPI-UP
6647522,Location,"92nd Street Bridge - MM 332.4 Calumet River - Chicago, IL",41.7175008138021,-87.53388671875,IL WWY SAG
6648613,Location,"BAYOU DULAC PONTOON BRIDGE
HOUMA NAVIGATIONAL CANAL",29.38465,-90.73,HOUMA NAVIGTION CANAL
6648813,Location,"IHNV, IVO Claiborne Bridge",29.969116666666668,-90.02545,GIWW-EAST
6649429,Location,MM 363.3 LMR,31.558976774050645,-91.419249572720446,MISSISSIPPI-LO
6650421,Location,Approx 21NM offshore Daytona Beach,29.225716666666667,-80.6507,NORTH ATLANTIC OCEAN
6650472,Location,Under the Vincent Thomas Bridge,33.7495,-118.27216666666666,San Pedro Bay
6650748,Location,Rigolettes Railroad Bridge,30.15565,-89.629466666666673,GIWW-EAST
6652561,Location,Tombigbee River MM#173,32.237807119340296,-88.015215632448147,TOMBIGBEE
6653590,Location,"HUEY P. LONG BRIDGEM, MILE MARKER 106",29.942666666666668,-90.165866666666673,MISSISSIPPI-LO
6653925,Location,"ILR MM 287.3 - McDonough St. Bridge - Joliet, IL",41.51617631419618,-88.088642120361769,ILLINOIS
6655805,Location,LMR MM 121,29.94145,-90.37181666666666,MISSISSIPPI-LO
6658034,Location,Monongahela River mile marker 1.0,40.43249289506489,-79.996567726136675,MONONGAHEL
6658293,Location,UMR 180,38.62833333333333,-90.17916666666666,MISSISSIPPI-UP
6658766,Location,Claiborne Bridge,29.968366666666668,-90.026066666666665,GIWW-EAST
6666081,Location,"Pelham Bay Bridge, Hutchinson River, Bronx NY",40.8679922687896,-73.818897999810531,Long Island Sound
6666131,Location,Morehead City/Newport River high-rise bridge,34.720925938272181,-76.689983367923375,Newport River
6666175,Location,Randolph Street Bride - Chicago River North Branch - MM 325.4,41.8842426265851,-87.637998819352248,IL WWY N.
6668312,Location,"CHICAGO SANITARY & SHIP CANAL, MM 312.3",41.782816666666669,-87.826366666666672,IL WWY N.
6670619,Location,Atchafalaya River Mile Marker 42,30.538907384867255,-91.745875819195049,ATCHAFALAY
6673813,Location,Brooks Bridge,30.40073159301636,-86.600448385200309,GIWW-EAST
6675062,Location,Bayou Dularge Bridge,29.567983333333334,-90.721133333333327,GIWW-WEST
6679550,Location,MM 180.0 UMR Eads Bridge,38.62833333333333,-90.17916666666666,MISSISSIPPI-UP
6679559,Location,"MM325, Little Calumet River, Chicago, IL",41.639191705699417,-87.566839336896521,IL WWY SAG
6681025,Location,HUEY P LONG BRIDGE,29.94475,-90.168883333333326,MISSISSIPPI-LO
6681809,Location,"Union Pacific RR Bridge
Krotz Springs, LA",30.538699087997454,-91.74676752090383,ATCHAFALAY
6683152,Location,"Illinois River - MM 222.8 - Peru, IL",41.323774519295675,-89.119887113571153,ILLINOIS
6686504,Location,"West Larose Bridge, ICW Mile Marker 35",29.5708244535282,-90.383583068847457,GIWW-WEST
6688547,Location,Illinois River MM 196 - Henry Bridge,41.108506794354611,-89.351597785950048,ILLINOIS
6688964,Location,mile marker 126.5 on the Cumberland River.,36.522793192263869,-87.364574432373729,CUMBERLAND
6689001,Location,Warrior/Tombigbee Waterway,31.494415250592727,-87.907173127753367,TOMBIGBEE
6694019,Location,Great Bridge Locks,36.723944389401368,-76.248570420153939,A. & C. Canal
6696982,Location,MM 56 ILR,39.6325,-90.606833333333327,ILLINOIS
6698139,Location,ILR MM 254,41.303753255909889,-88.589704441493964,ILLINOIS
6699640,Location,MM 144.8,30.0493,-90.6672,MISSISSIPPI-LO
6703459,Location,"Cuyahoga River, Norfolk & Southern Railroad Bridge #1; Cleveland Ohio",41.500027134517893,-81.7089757919333,Cuyahoga River
6706771,Location,Vicksburg Rail Road Bridge,32.313412400563919,-90.903116226195891,MISSISSIPPI-LO
6713104,Location,Lemont Railroad Bridge - CSSC - MM 300,41.6792094240879,-87.999789861513548,ILLINOIS
6713991,Location,MM 579.9 UMR,42.498,-90.6485,MISSISSIPPI-UP
6716118,Location,"UMR MM 183.1, St Louis, MO",38.674639034725487,-90.186576499567479,MISSISSIPPI-UP
6716172,Location,MM 118 UMR,37.969333333333331,-89.9425,MISSISSIPPI-UP
6721186,Location,"Sunshine Bridge, Mile Marker 167.4, Lower Mississippi River",30.098261833241111,-90.912557601928384,MISSISSIPPI-LO
6724147,Location,"Inner Harbor Navigation Canal, New Orleans, LA",30.004472236839078,-90.02603697709911,GIWW-EAST
6727429,Location,"Florence, IL 
MM 56 ILR",39.632777856853934,-90.607686996459819,ILLINOIS
6727861,Location,Kansas City Southern Railroad Bridge,30.98193921508388,-91.798082590356159,ATCHAFALAY
6728677,Location,"Bayou Dularge Bridge, MM 20.2, ICW",29.683335252165996,-90.19020652770979,GIWW-WEST
6734549,Location,Illinois Central Railroad Bridge (LaSalle Railroad Bridge) at mile marker 225.5,41.323177900980141,-89.082921636212745,ILLINOIS
6742496,Location,West Port Arthur Bridge,29.823456146964059,-93.964006529578185,GIWW-WEST
6742697,Location,Houma Navigational Canal Bridge,29.568319462857332,-90.720763564112318,GIWW-WEST
6747539,Location,MERCHANTS BRIDGE- MM 183 UMR,38.674596767713076,-90.186749163892046,MISSISSIPPI-UP
6751988,Location,Luling Bridge SB MM122,29.941016666666666,-90.37403333333333,MISSISSIPPI-LO
6753282,Location,MM 28 OHR,40.679030140335641,-80.330816482817283,OHIO
6758112,Location,Mile Marker 190.4 on the Cumberland River,36.171521305552993,-86.778069149803827,CUMBERLAND
6761644,Location,MM 59,30.37455,-91.641616666666664,ATCHAFALAY
6762829,Location,BERWICK_MORGAN_CITY RAILROAD_BRIDGE,29.8990888888889,-91.44995,ATCHAFALAY
6763972,Location,MS - ALLISION – ITV RILEY ELIZABETH vs SABULA R/R BRG - MM 535 UMR,42.06424983254005,-90.166002273560323,MISSISSIPPI-UP
6767215,Location,MM 106.2 LMR,29.944633333333332,-90.168516666666662,MISSISSIPPI-LO
6768371,Location,"St. Paul, MN
Pigs Eye Bridge",44.918590350991749,-93.050449848174168,MISSISSIPPI-UP
6772915,Location,Bayou Dularge Bridge,29.5679166666667,-90.7205,GIWW-WEST
6773140,Location,"Philippine Sea, Pacific Ocean",15.833333333333334,131.24166666666667,PHILIPPINE SEA
6773552,Location,MM 282 UMR,39.444714455130978,-91.032355433255219,MISSISSIPPI-UP
6775564,Location,"43 UMR THEBES, IL",37.216507782362292,-89.467222695335,MISSISSIPPI-UP
6777659,Location,Railroad Bridge on Atchafalaya R. Morgan,29.692483333333332,-91.21265,IWW-ALT
6777741,Location,MM 34 ICWE (RIGOLETS),30.1559,-89.6306,GIWW-EAST
6782229,Location,MEREDOSIA BRIDGE,39.8307361111111,-90.5654305555556,ILLINOIS
6783497,Location,BLACK BAYOU BRIDGE,30.194453125142314,-93.265777587889687,CALCASIEU
6785435,Location,NJICW at Cape May Harbor,38.955754560634858,-74.874235153202321,Grassy Sound
6789262,Location,"Des Plaines River MM 288.7 Ruby Street Bridge - Joliet, IL",41.536272799303404,-88.08310604095557,ILLINOIS
6790694,Location,"DULAC PONTOON BRIDGE - HOUMA NAVIGATION CANAL

299-101 Falgout Canal Rd, Dulac, LA 70353",29.384473630360247,-90.729480743407933,HOUMA NAVIGTION CANAL
6792688,Location,Claiborne Bridge,29.968366666666668,-90.026066666666665,GIWW-EAST
6796189,Location,"Illinois Central Railroad Bridge - MM 225.7 Illinois River - La Salle, IL",41.322326779780923,-89.082803713418258,ILLINOIS
6796412,Location,I-10 hwy bridge,30.384783333333335,-91.65285,ATCHAFALAY
6797694,Location,"Chesapeake Bay, Elizabeth River, Chesapeake, VA",36.758156781993989,-76.296106338504359,Elizabeth River
6801042,Location,MS-ALLISION-M/V QUEEN OF THE MISSISSIPPI- MM 579.9 UMR,42.498063116655068,-90.648456573486087,MISSISSIPPI-UP
6802643,Location,Illinois Central Railroad bridge at mile marker 322 on the Little Calumet River,41.650804562098,-87.6212752965977,IL WWY SAG
6802730,Location,LMR MM 106.1 (Huey P. Long Bridge),29.9444,-90.168483333333327,MISSISSIPPI-LO
6804131,Location,"CENTERVILLE TURNPIKE BRIDGE, ALBEMARLE & CHESAPEAKE CANAL",36.723689254610086,-76.186393260959377,A. & C. Canal
6804925,Location,"UMR MM 363.8, Keokuk HWY Bridge",40.390322909374163,-91.373553705009513,MISSISSIPPI-UP
6809952,Location,"Rt 50 Bridge, Ocean City, MD; Under the Bridge Watersports",38.331539686356628,-75.091300964359348,Isle Of Wight Bay
6816471,Location,"Mud Bank on the Eastern Edge of the Houston Ship Channnel, on the south side of the Interstate 10 Bridge",29.783933564815733,-95.067196226853483,SAN JACINTO RIVER
6816471,Location,San Jacinto River & Interstate 10 Bridge,29.793299103490511,-95.06093380928786,SAN JACINTO RIVER
6816471,Location,San Jacinto River Barge Fleeting Area,29.798921409493197,-95.066440225067964,San Jacinto River
6816643,Location,MM .9 BSR,38.402977464132775,-82.59453795241815,BIG SANDY
6817569,Location,"Crescent City Connection, mm 95.7",29.934982855759788,-90.057211875915627,MISSISSIPPI-LO
6819564,Location,"Tampa Bay, Florida (""G7"" Day Beacon)",27.695212060092771,-82.64234161377145,Tampa Bay
6819564,Location,"Tampa Bay, Florida (Dick Misener Bridge)",27.691716129313043,-82.677575111391221,Tampa Bay
6819564,Location,"Tampa Bay, Florida (Standard Concrete Products)",27.863643696626117,-82.549859046937755,Old Tampa Bay
6821021,Location,MM 88.7 CMB,36.490850047013922,-87.838718907338333,CUMBERLAND
6822484,Location,West Norfolk Bridge,36.856607962138959,-76.345568329330874,Elizabeth River
6824407,Location,MM 535 UMR,42.06433333333333,-90.168,MISSISSIPPI-UP
6825327,Location,Crescent RR Drawbridge MM 481.4 UMR,41.518583892095052,-90.566666984914718,MISSISSIPPI-UP
6826183,Location,"Indiana Harbor Belt Railroad Bridge - Indiana Harbor Canal, East Chicago, IN",41.660076302810943,-87.452349624368239,Lake Michigan
6826361,Location,"La Crosse, WI",43.8332642816182,-91.281264781951549,MISSISSIPPI-UP
6826643,Location,MM 327 UMR,39.930585850508756,-91.419216156004751,MISSISSIPPI-UP
6826738,Location,MM 56 ILR,39.6325,-90.606833333333327,ILLINOIS
6827405,Location,MM 151.2 ILR Pekin Lower Bridge,40.5525,-89.6785,ILLINOIS
6828520,Location,"Bayou Dularge Bridge
ICW MM 59.5
Houma, LA.",29.567916666666665,-90.7205,GIWW-WEST
6829886,Location,Fort Madison RailRoad Bridge UMR MM 383,40.626299179046732,-91.29167379863857,MISSISSIPPI-UP
6830195,Location,Rainbow Bridge,29.979675315656596,-93.867965698241107,GIWW-WEST
6832504,Location,South bound lane of the HRBT,36.978596937035988,-76.302973096589113,Hampton Roads
6833505,Location,Upper Mississippi River MM 282,39.443234864263651,-91.031776428222472,MISSISSIPPI-UP
6834715,Location,"Illinois River MM 254.1 Seneca, IL.",41.30835,-88.5823,ILLINOIS
6841022,Location,SABULA RAILROAD DRAWBRIDGE,42.06497,-90.16837,MISSISSIPPI-UP
6842331,Location,Gilmerton Bridge,36.775183333333331,-76.294983333333334,Elizabeth River
6844379,Location,BURLINGTON RAILROAD DRAWBRIDGE,40.7985638888889,-91.0920583333333,MISSISSIPPI-UP
6844439,Location,FORT MADISON DRAWBRIDGE,40.6255,-91.2942555555556,MISSISSIPPI-UP
6845799,Location,UMR Mile Marker 282.1,39.445438743336226,-91.033493041991989,MISSISSIPPI-UP
6847354,Location,Pioneer Memorial Bridge (Interstate Business 80/Interstate 50 Bridge) - Old Sacramento River,38.570833333333333,-121.51683333333334,Sacramento River
6848685,Location,ILR MM 182,40.930067069882988,-89.461372157868354,ILLINOIS
6849587,Location,Cuyahoga River in vicinity of Columbus Street Bridge,41.488344231594823,-81.700330223782615,Cuyahoga River
6852463,Location,Bayou Dularge Bridge,29.5679166666667,-90.7205,GIWW-WEST
6853638,Location,"Marsh Road Bridge on the Erie Canal, Pittsford, NY",43.062686768587177,-77.477705240253144,Erie Canal
6853895,Location,Empire Canal,29.3835,-89.6015,MISSISSIPPI-LO
6857420,Location,Northern End of the South section of the Bonner Bridge.,35.7677113768852,-75.530249834064321,Pamlico Sound
6857492,Location,MM 54.1 UMR RDB,37.324832379460382,-89.497209548950366,MISSISSIPPI-UP
6858607,Location,Huey P. Long Bridge,29.9445,-90.168833333333339,MISSISSIPPI-LO
6859134,Location,MM 699.8 UMR,43.834166666666668,-91.2835,MISSISSIPPI-UP
6859357,Location,"FEC RAILWAY BRIDGE - STUART, FL",27.2036295896244,-80.2601813907935,North Fork Saint Lucie River
6859785,Location,Des Plaines River MM 288 - Cass Street Bridge,41.527529601817434,-88.086388371570237,ILLINOIS
6859948,Location,MM 4 Algiers Canal,29.870683333333332,-90.009466666666668,ALGIERS CANAL
6862510,Location,"Commodore Schuyler Heim Bridge, Los Angeles, CA.",33.765998190262948,-118.2402151316481,San Pedro Bay
6865411,Location,Beach Channel RR Bridge,40.596166666666669,-73.8105,Jamaica Bay
6866544,Location,Melville RR Bridge,30.690680110992748,-91.7344722747798,ATCHAFALAY
6866645,Location,"Atlantic Intracoastal Waterway beneath the Wrightsville Beach Bridge, NC",34.218002566656239,-77.812563769891455,Middle Sound
6869011,Location,Bayou Dularge Bridge,29.5679166666667,-90.7205,GIWW-WEST
6870045,Location,Gilmerton Bridge,36.775,-76.295,Elizabeth River
6872838,Location,BARATARIA BAY WATERWAY near Barataria Bridge,29.733506719764488,-90.127807617187642,BARATARIA BAY WATERWAY
6876209,Location,"POLB Inner Achorage, B11",33.7281,-118.20303333333334,San Pedro Bay
6878156,Location,"MM 422 MOR Atchison, KS",39.55014966430155,-95.112488152981484,MISSOURI
6880374,Location,PUNGO FERRY BRIDGE,36.61633333333333,-76.048833333333334,North Landing River
6881039,Location,Calumet River 100th Street Bridge - MM 331.4,41.713784877051822,-87.5426955100463,IL WWY SAG
6883491,Location,"Rock Island Railroad Bridge - MM287.6 - Des Plaines River - Joliet, IL",41.520737972437189,-88.087481357941613,ILLINOIS
6883527,Location,CSX Rigolets Railroad Bridge,30.155442385970208,-89.630740642547963,GIWW-EAST
6884619,Location,"San Francisco Ferry Terminal; San Francisco, California",37.796044386658444,-122.39246974245278,San Francisco Bay
6885594,Location,MM 941 OHR,37.138474743245091,-88.688469886780268,OHIO
6886359,Location,TOM BIGBEE MM 173.5,32.237685993424257,-88.015209489082181,TOMBIGBEE
6886521,Location,MM 940.8 OHR,37.1359595256283,-88.686115682735945,OHIO
6886799,Location,"MM 941 OHR, I-24 Bridge",37.138444885158187,-88.688501110928343,OHIO
6888380,Location,MM 180 UMR,38.628823618917245,-90.1790363625115,MISSISSIPPI-UP
6889380,Location,MM 435.8 LMR LDB,32.314314999739821,-90.90459513776058,MISSISSIPPI-LO
6889410,Location,Assawoman Bay Lighthouse Rd Bridge (Route 54),38.4525859803618,-75.0641940203987,Little Assawoman Bay
6889762,Location,"NSRR BRIDGE #7, S. BRANCH ELIZABETH RIVER",36.775021323155492,-76.29486641119118,Elizabeth River
6890288,Location,"MM 43.5 UMR, Thebes RR Bridge",37.216512948293648,-89.4671795368195,MISSISSIPPI-UP
6890833,Location,Calcasieu River at the Westlake RR Bridge,30.238212827901034,-93.246465682982489,CALCASIEU
6891652,Location,"Thebes RR bridge, MM 43.2 UMR",37.21684616235116,-89.466439247131632,MISSISSIPPI-UP
6893043,Location,MM 941 OHR I-24 HIGHWAY BRIDGE,37.135464097934118,-88.683703758292168,OHIO
6893290,Location,"MM 88.8 CMB, IVO US HWY 79.",36.49135759066867,-87.838145064185454,CUMBERLAND
6893291,Location,"MM 21 TNR, I-24 Bridge",37.026222421288644,-88.285871276808663,TENNESSEE
6893709,Location,Incident Location,32.237616666666668,-88.01521666666666,TOMBIGBEE
6894940,Location,MM 3 CMB,37.148557420893383,-88.399428646288371,CUMBERLAND
6895654,Location,Ohio River mile 604,38.261955870163426,-85.768810272217962,OHIO
6899275,Location,"Snows Cut Bridge, Carolina Beach, NC",34.055876059734011,-77.899380683902137,Myrtle Grove Sound
6899671,Location,MM 491.7,39.10389061693639,-84.824157714845072,OHIO
6901856,Location,LaSalle Bridge - Chicago River MM 326,41.887459774459849,-87.632618943009234,IL WWY N.
6902340,Location,"Arthur Kill, Elizabeth, NJ",40.638387285237123,-74.196481128158908,Arthur Kill
6907031,Location,"San Francisco Bay; San Francisco, California",37.853761852967146,-122.46606445311615,San Francisco Bay
6910524,Location,I 24 bridge MM 940.9 OHR,37.129885096522763,-88.688304806265023,OHIO
6910950,Location,MM 122 Fleet,29.945583333333332,-90.3745,MISSISSIPPI-LO
6911128,Location,HANNIBAL RAILROAD DRAWBRIDGE (SWING) (MM 366.1 MOR),39.112679825832657,-94.588622221741545,MISSOURI
6912234,Location,CENTERVILLE TURNPIKE BRIDGE,36.723594660406931,-76.187444686893258,A. & C. Canal
6913016,Location,MM 21 TNR,37.0253423461135,-88.284679412842351,TENNESSEE
6913280,Location,HWY 41 bridge Ohio River,37.905249177963562,-87.547393798828679,OHIO
6914309,Location,MM 937.3,37.11226442732962,-88.629203796387159,OHIO
6914318,Location,"Calumet River - MM 331.8 - Chicago, IL",41.719487435758587,-87.542986467732618,IL WWY SAG
6923060,Location,AGF Norfolk Black Warrior MM 268,32.845948524836317,-87.832088182371578,BLACK WARR
6923974,Location,MM 608.3 OHR,38.28199640477817,-85.8070907592791,OHIO
6924883,Location,TNR 100.5,36.018158835487192,-87.999378204346229,TENNESSEE
6926206,Location,"Chessie Railroad Draw Bridge Protection Cell, Illinois River MM254.1, Seneca, IL",41.305915424689061,-88.585995574013481,ILLINOIS
6927426,Location,Krotz Springs Railroad Bridge,30.53847,-91.74734,ATCHAFALAY
6927518,Location,Luling Bridge LMR MM 121.6,29.9425,-90.373833333333337,MISSISSIPPI-LO
6930429,Location,"MM 219 BLACK WARRIOR, BRIDGE: ALABAMA GULF R/R BRIDGE",32.545444271313741,-87.829862251158573,BLACK WARR
6933614,Location,Mid-Bay Bridge Choctawhatchee Bay,30.427563630595866,-86.419063568116115,GIWW-EAST
6933773,Location,MM 934.5 OHR,37.085387753955658,-88.582554842367784,OHIO
6934179,Location,Apalachicola Railroad Swing Bridge,29.764982660735871,-85.033037765239342,APALACHICO
6934644,Location,VICKSBURG RAILWAY AND HIGHWAY BRIDGE,32.3149222222222,-90.9057361111111,MISSISSIPPI-LO
6935171,Location,GILMERTON BRIDGE,36.775010914852686,-76.295205116275682,Elizabeth River
6935887,Location,109.8 UMR (CHESTER HIGHWAY BRIDGE),37.902533473973037,-89.836257953823917,MISSISSIPPI-UP
6936044,Location,"Claiborne Avenue Bridge, Intercoastal",29.969117512494456,-90.02601242065424,GIWW-EAST
6937603,Location,"Sabula, IA",42.064386793893441,-90.16557930380911,MISSISSIPPI-UP
6937727,Location,Indian Island Pass - Bridge Allision,48.032051288478655,-122.73191591335426,Port Townsend
6937976,Location,Lower Mississippi River MM 167,30.09775512276099,-90.91219499422688,MISSISSIPPI-LO
6940385,Location,MM 435.8 LMR,32.314228456889467,-90.904189109801933,MISSISSIPPI-LO
6941790,Location,I-20 Bridge,32.313303592498208,-90.905176162719641,MISSISSIPPI-LO
6944692,Location,VICKSBURG RAILWAY AND HIGHWAY BRIDGE,32.3149222222222,-90.9057361111111,MISSISSIPPI-LO
